col1,RA,Dec,isStageOne,isStageTwo,isStageThree,isStageFour
15954,10.861111,-20.5959116,false,false,false,true
15955,143.69122099999996,17.0234963,false,false,true,false
15956,143.73260480000005,17.0335551,false,false,false,true
15957,143.7348926,17.0348859,true,false,false,false
15958,143.7036791,17.039368,false,false,false,true
15959,143.75195449999995,17.060026,false,false,false,true
15960,143.745956,17.0679485,false,false,false,true
15961,260.9089034,34.1791609,true,false,false,false
15962,260.90547430000004,34.1805125,false,true,false,false
15963,260.8815337,34.218433399999995,false,true,false,false
15964,260.9176522,34.2200448,false,true,false,false
15965,260.87367709999995,34.2233171,true,false,false,false
15966,260.8820046,34.2305701,false,true,false,false
15967,260.8830225,34.228532,false,false,true,false
15968,260.9239818,34.20779,false,false,true,false
15969,260.9014233,34.2294439,false,false,true,false
15970,39.9793265,-1.5902508999999998,false,false,true,false
15971,43.59017100000001,-58.9777419,true,false,false,false
15972,43.5676017,-58.9769461,false,true,false,false
15973,43.53961620000001,-58.97645,true,false,false,false
15974,43.537753,-58.968097,false,true,false,false
15975,43.5489374,-58.968038,false,true,false,false
15976,43.5487132,-58.9679127,false,false,false,false
15977,43.535343,-58.9662975,true,false,false,false
15978,43.5801732,-58.9540156,false,false,true,false
15979,43.5989161,-58.94146729999999,false,true,false,false
15980,43.5879131,-58.9753725,false,true,false,false
15981,43.6004379,-58.9563944,true,false,false,false
15982,43.5700042,-58.9554549,true,false,false,false
15983,43.5306931,-58.9233816,true,false,false,false
15984,189.9530558,-11.4301041,false,true,false,false
15985,50.5081156,-15.4016747,false,false,false,true
15986,50.4828753,-15.4006447,false,false,false,true
15987,53.14420749999999,-27.889829100000004,true,false,false,false
15988,140.3885849,-6.378822,true,false,false,true
15989,140.4001236,-6.3630797,false,true,false,false
15990,140.4242508,-6.3510601,false,false,false,true
15991,132.8890176,63.1586743,false,false,false,true
15992,132.92022450000002,63.1242906,false,true,false,false
15993,132.8899397,63.1256187,false,false,true,false
15994,132.99501940000002,63.133334,true,false,false,false
15995,132.8826673,63.133513,false,false,false,true
15996,132.9459364,63.14999920000001,false,true,false,false
15997,132.96828829999998,63.14985840000001,true,false,false,false
15998,53.212281,-27.9574087,true,false,false,false
15999,298.1731629,-22.0947686,false,false,true,false
16000,298.1765517,-22.0863197,false,false,false,true
16001,298.1923043,-22.067774,true,false,false,false
16002,298.1373514,-22.0530124,false,false,false,true
16003,298.1517295,-22.0544913,false,false,false,true
16004,359.1967084,-59.6447288,false,true,false,false
16005,359.2119552,-59.63945329999999,false,true,false,false
16006,359.2224144,-59.6389495,false,false,false,true
16007,359.19700710000006,-59.6380114,false,true,false,false
16008,359.1905405,-59.6378166,false,false,true,false
16009,359.2234982,-59.6308426,false,false,false,true
16010,359.1688305,-59.6192959,false,true,false,false
16011,359.1683765,-59.6190546,false,false,false,false
16012,359.202537,-59.61474079999999,true,false,false,false
16013,359.1610855,-59.6002983,false,false,true,false
16014,359.1967292,-59.6003372,false,false,false,true
16015,359.1800638,-59.59189179999999,false,false,true,false
16016,359.19658510000005,-59.5960177,false,true,false,false
16017,60.9306382,15.7501579,true,false,false,false
16018,60.9012371,15.751119199999998,false,false,true,false
16019,60.9341846,15.767037699999998,true,false,false,false
16020,177.4366689,22.3888447,true,false,false,false
16021,177.40409319999995,22.4282864,false,false,true,false
16022,56.0530361,-43.51283400000001,false,false,false,true
16023,39.9517385,-1.5764615,false,false,false,true
16024,39.9928488,-1.5677274,false,false,false,true
16025,39.9737196,-1.5521662,false,false,true,false
16026,201.03706,-42.1592379,false,false,true,false
16027,201.084147,-42.1399324,false,false,true,false
16028,53.0244714,-27.9192703,false,false,true,false
16029,7.6653342,26.3051045,true,false,false,false
16030,7.6556225000000016,26.307251300000004,true,false,false,false
16031,50.4817008,-15.399636,false,false,true,false
16032,50.4797274,-15.3882715,false,true,false,false
16033,50.4996985,-15.3773979,true,false,false,false
16034,195.0907179,28.1062869,false,true,false,false
16035,195.0346732,28.123353,false,false,true,false
16036,195.11205980000005,28.1249404,false,false,false,true
16037,195.1142603,28.1265011,false,false,false,true
16038,132.7567064,63.1368128,true,false,false,false
16039,132.7598156,63.14132370000001,false,false,true,false
16040,177.72104,-28.085879100000003,false,false,false,true
16041,177.6875907,-28.080668,false,true,false,false
16042,56.21802380000001,-71.6825921,true,false,false,false
16043,203.829595,40.971218,true,false,false,false
16044,203.7998041,40.9880347,true,false,false,false
16045,203.7990067,40.98809310000001,false,false,false,false
16046,203.7874007,40.9933889,false,true,false,false
16047,203.7884282,40.9966376,false,true,false,false
16048,203.8241811,41.0045428,false,false,true,false
16049,203.8326451,41.0272555,false,false,true,false
16050,143.7429545,17.0399884,true,false,false,false
16051,143.7080575,17.0552915,true,false,false,false
16052,287.6901682,73.415679,false,true,false,false
16053,257.4137014,47.5299555,false,false,true,false
16054,257.3677411,47.5557081,true,false,false,false
16055,289.274266,-33.526174,true,false,false,false
16056,289.2715485,-33.5078737,true,false,false,false
16057,195.1383963,28.1080505,false,true,false,false
16058,195.1649266,28.108019899999995,false,true,false,false
16059,195.0973487,28.1235607,false,false,false,true
16060,195.0963126,28.1237154,true,false,false,false
16061,195.1380399,28.1517453,true,false,false,false
16062,11.0981076,37.4251287,false,true,false,false
16063,11.0758713,37.4282896,false,true,false,false
16064,11.1229037,37.4511299,true,false,false,false
16065,11.0621713,37.4572381,false,false,true,false
16066,11.096398,37.4799536,false,false,true,false
16067,56.09877460000001,-43.5566147,false,false,false,true
16068,56.11252660000001,-43.5350711,true,false,false,false
16069,56.0550003,-43.5155572,false,false,true,false
16070,8.0300612,18.1259599,false,false,false,true
16071,53.04767170000001,-27.9475163,false,true,false,false
16072,53.0074491,-27.9299023,false,false,false,true
16073,19.481857100000006,-17.445907300000002,false,false,false,true
16074,19.4908463,-17.4370789,false,false,false,true
16075,19.4516052,-17.4238883,false,false,false,true
16076,19.4657819,-17.414229100000004,false,true,false,false
16077,19.4770873,-17.4142146,false,false,false,true
16078,19.477197600000004,-17.4140264,false,false,false,false
16079,19.4919539,-17.4133158,false,false,true,false
16080,19.4652882,-17.409098,true,false,false,false
16081,19.4513528,-17.3942211,false,true,false,false
16082,304.5798923,-22.7158234,false,false,false,true
16083,304.5665296,-22.6861573,true,false,false,false
16084,172.9947582,-19.946565300000003,true,false,false,false
16085,172.96073180000005,-19.9375133,false,true,false,false
16086,172.9870431,-19.933928100000006,false,true,false,false
16087,172.99450090000005,-19.9274505,false,true,false,false
16088,173.00448290000003,-19.912910600000004,false,false,false,true
16089,172.9795334,-19.9122857,false,true,false,false
16090,278.01656089999994,57.78134350000001,false,false,true,false
16091,277.94515110000003,57.7984255,false,false,false,true
16092,277.9551728,57.8007051,false,false,true,false
16093,277.951712,57.8072465,true,false,false,false
16094,44.3125032,-23.4521058,false,false,true,false
16095,44.259558,-23.447898100000003,false,false,true,false
16096,44.2937652,-23.4446217,true,false,false,false
16097,44.2705982,-23.4241658,false,false,true,false
16098,177.3722181,22.3702727,false,true,false,false
16099,218.8178515,36.0995628,false,false,true,false
16100,218.8263433,36.1083716,false,false,true,false
16101,218.7689833,36.0840552,false,true,false,false
16102,218.8357937,36.086857,false,false,false,true
16103,218.79488140000004,36.0914435,true,false,false,false
16104,50.5302743,-15.381763199999998,false,false,true,false
16105,40.0536994,-1.6469223000000002,false,false,false,true
16106,40.0744375,-1.6464694,false,true,false,false
16107,309.72506789999994,-46.1656222,false,false,true,false
16108,309.7252965,-46.1657269,false,false,false,false
16109,309.7035603,-46.1606243,false,true,false,false
16110,309.7402856,-46.1583949,true,false,false,false
16111,309.6771373,-46.1504613,false,false,false,true
16112,309.6766128,-46.1390042,false,true,false,false
16113,145.8449895,-18.7326145,true,false,false,false
16114,145.82325569999998,-18.7293986,true,false,false,false
16115,145.8252033,-18.7237484,true,false,false,false
16116,145.8308369,-18.68615010000001,true,false,false,false
16117,145.79861330000003,-18.6875392,false,true,false,false
16118,145.82012959999997,-18.6831338,false,false,true,false
16119,56.0763999,-43.5547237,false,false,false,true
16120,56.05693829999999,-43.533679600000006,false,false,false,true
16121,56.10136510000001,-43.53024170000001,false,true,false,false
16122,132.9015588,63.1229458,false,false,true,false
16123,132.9083044,63.1183858,false,false,true,false
16124,132.9701515,63.1201578,false,false,false,true
16125,132.9066125,63.136286,true,false,false,false
16126,132.9223731,63.1475918,false,true,false,false
16127,132.9581976,63.15572589999999,false,false,false,true
16128,194.9152254,27.800018800000004,false,false,true,false
16129,194.8789661,27.8151859,true,false,false,false
16130,263.0942246,19.5301485,false,true,false,false
16131,263.1227721,19.5353312,true,false,false,false
16132,263.1248229,19.5400261,false,false,false,true
16133,263.0744899,19.5476251,false,false,true,false
16134,263.1037939,19.5528844,true,false,false,false
16135,263.1078769,19.556458600000006,true,false,false,false
16136,263.1101102,19.5581133,true,false,false,false
16137,263.0712423,19.5676241,false,true,false,false
16138,263.1122306,19.5771122,false,true,false,false
16139,263.0633956,19.5729604,true,false,false,false
16140,263.1106837,19.5771796,false,true,false,false
16141,248.0124028,37.6053583,false,false,false,true
16142,248.0201234,37.623278000000006,false,false,true,false
16143,248.0433516,37.6592375,true,false,false,false
16144,248.0216348,37.6709273,false,false,false,true
16145,56.0700563,-71.69561709999998,true,false,false,false
16146,29.9637147,-8.8541242,false,false,true,false
16147,29.9631062,-8.8425673,false,true,false,false
16148,29.9834727,-8.8381939,false,false,false,true
16149,29.9747615,-8.8280709,false,true,false,false
16150,29.9536095,-8.7980567,false,false,false,true
16151,29.9651936,-8.8039758,false,true,false,false
16152,195.0621709,27.80503400000001,false,false,true,false
16153,195.0946735,27.8207704,false,false,true,false
16154,195.0676476,27.8324115,false,true,false,false
16155,56.0823249,-43.5458288,true,false,false,false
16156,56.0684907,-43.5297831,false,true,false,false
16157,56.10816189999999,-43.5216615,false,true,false,false
16158,56.05425279999999,-43.5196131,false,true,false,false
16159,56.0724268,-43.51687020000001,false,true,false,false
16160,56.100993,-43.513927,false,false,false,true
16161,194.30020980000003,34.296811,false,false,true,false
16162,194.278776,34.3039675,true,false,false,false
16163,194.30436530000003,34.3099542,true,false,false,false
16164,194.3343605,34.3130536,true,false,false,false
16165,194.3073851,34.3178984,false,false,false,true
16166,194.27312680000003,34.32434620000001,true,false,false,false
16167,194.2748502,34.3344886,true,false,false,false
16168,194.3041209,34.344095,false,true,false,false
16169,10.7717391,-11.4988419,true,false,false,false
16170,10.8147933,-11.4931047,false,false,true,false
16171,10.7999288,-11.4767844,false,true,false,false
16172,10.7972426,-11.4772181,true,false,false,false
16173,40.0536548,-1.643684,false,false,true,false
16174,40.0436593,-1.6296611,false,true,false,false
16175,39.9873954,-1.5637637,false,false,false,true
16176,342.1486613,-44.5223371,false,false,false,true
16177,304.5759229,-22.6998517,false,false,false,true
16178,304.5630556000001,-22.6831732,false,true,false,false
16179,304.5804962,-22.6812239,false,false,false,true
16180,304.6005789,-22.6734226,false,false,false,true
16181,35.6845365,-52.3205725,false,false,true,false
16182,35.699492,-52.3138881,false,false,true,false
16183,35.70269000000001,-52.3113467,false,false,true,false
16184,35.684555,-52.3088907,true,false,false,false
16185,35.6703985,-52.3078154,false,true,false,false
16186,35.7376723,-52.297514,false,false,true,false
16187,35.66172279999999,-52.2940746,false,false,false,true
16188,35.7381208,-52.2903479,false,false,false,true
16189,35.6493094,-52.2815173,true,false,false,false
16190,35.669946,-52.2807668,false,false,false,true
16191,35.6858653,-52.2737576,false,false,true,false
16192,35.7124121,-52.2673561,false,false,false,true
16193,35.6852171,-52.2628483,false,false,false,true
16194,35.70121190000001,-52.2578188,true,false,false,false
16195,172.7633396,2.1929639,false,true,false,false
16196,172.7754299,2.1928525000000003,false,false,false,true
16197,172.81357240000003,2.1973052,false,true,false,false
16198,172.8017621,2.1998052,false,true,false,false
16199,172.79663159999996,2.20323,false,false,true,false
16200,172.76331969999995,2.2144229,false,false,false,true
16201,172.7591999,2.2162784,false,false,true,false
16202,142.5380234,-30.3762182,true,false,false,false
16203,40.05960570000001,-1.6137034,false,false,true,false
16204,40.0370108,-1.6056591,false,true,false,false
16205,347.10161800000014,-2.2144765,false,true,false,false
16206,347.0784046,-2.2098151,true,false,false,false
16207,347.0822317,-2.2024343,true,false,false,false
16208,347.1051773,-2.2021887,false,false,false,true
16209,347.08597819999994,-2.1931748,true,false,false,false
16210,347.0942195,-2.1891263,false,true,false,false
16211,347.097576,-2.1756477000000003,false,false,true,false
16212,347.09533430000016,-2.1755301,true,false,false,false
16213,43.8696052,-54.1450105,true,false,false,false
16214,43.8925391,-54.1390845,false,true,false,false
16215,43.84347860000001,-54.1294647,true,false,false,false
16216,43.8555875,-54.12552289999999,false,true,false,false
16217,43.8952189,-54.1232826,false,true,false,false
16218,43.86734620000001,-54.11919,false,false,false,true
16219,43.9327324,-54.11547289999999,false,true,false,false
16220,43.88311,-54.0923489,false,false,true,false
16221,39.970889,-1.6037841999999998,false,false,false,true
16222,332.9598414,-3.8213978,true,false,false,false
16223,332.9284977,-3.821592,false,false,true,false
16224,332.9236137000001,-3.8206563,false,false,false,true
16225,332.9603412,-3.8167157,false,false,false,true
16226,332.9145077,-3.8110701,true,false,false,false
16227,332.9597035,-3.811613,false,false,false,true
16228,34.8317953,20.157136,false,true,false,false
16229,34.8189424,20.1582632,false,true,false,false
16230,34.8288516,20.1595084,false,true,false,false
16231,34.83010520000001,20.171888,false,true,false,false
16232,56.08625279999999,-43.5549801,false,false,false,true
16233,56.0569336,-43.533683,false,false,false,true
16234,56.08479670000001,-43.5286444,false,false,true,false
16235,33.259098800000004,36.1707352,true,false,false,false
16236,33.300996600000005,36.17872620000001,false,true,false,false
16237,33.2746027,36.1871021,true,false,false,false
16238,189.2388012,62.2165757,false,false,true,false
16239,189.2656185,62.2311078,false,true,false,false
16240,257.39601980000003,47.5437013,true,false,false,false
16241,257.4252627,47.5513584,false,false,true,false
16242,257.3750051,47.5600338,false,false,false,true
16243,6.377588200000001,-12.4057805,false,false,false,true
16244,6.3541105,-12.3971078,false,false,false,true
16245,6.3681872,-12.3756495,false,false,false,true
16246,6.3952489,-12.3699874,false,false,true,false
16247,6.369054900000001,-12.3590961,false,false,true,false
16248,277.7984098,62.230030000000006,false,false,true,false
16249,277.7928938,62.2392346,false,true,false,false
16250,277.7258497,62.2683,true,false,false,false
16251,39.9927977,-1.5775358999999998,false,true,false,false
16252,39.9769663,-1.5600541,false,false,false,true
16253,342.188935,-44.54035770000001,false,false,false,true
16254,11.8578122,-25.6017022,true,false,false,false
16255,11.8007274,-25.5934863,true,false,false,false
16256,11.8473603,-25.5801189,false,false,true,false
16257,11.8349225,-25.5659753,true,false,false,false
16258,11.8266235,-25.5686239,true,false,false,false
16259,25.6916542,44.61036370000001,false,true,false,false
16260,25.7430413,44.6101716,false,false,false,true
16261,25.6982619,44.61354220000001,false,false,false,true
16262,25.7300278,44.6148935,true,false,false,false
16263,25.7545937,44.6154401,false,false,false,true
16264,25.6902206,44.619253,true,false,false,false
16265,25.7247216,44.6188631,true,false,false,false
16266,25.7413142,44.62490560000001,false,false,false,true
16267,25.7009038,44.6581216,false,false,false,true
16268,110.5980976,7.405016499999999,false,false,true,false
16269,110.5833114,7.4125438,false,false,true,false
16270,110.5756031,7.429686900000001,false,false,true,false
16271,203.7990206,40.9880847,true,false,false,false
16272,203.8562788,40.9874766,false,false,false,true
16273,203.8566851,40.9881054,false,false,false,false
16274,203.8728788,41.0009069,true,false,false,false
16275,203.779804,41.0061176,false,false,true,false
16276,203.8253676,41.03077620000001,false,false,true,false
16277,343.0006805000001,-58.5671993,false,true,false,false
16278,342.9881368,-58.5651246,false,true,false,false
16279,342.98958789999995,-58.56179,true,false,false,false
16280,343.0504665,-58.5549114,false,false,true,false
16281,342.9995791,-58.5547121,true,false,false,false
16282,343.0026954,-58.5529951,false,true,false,false
16283,343.080094,-58.53676,true,false,false,false
16284,343.0073762,-58.53501970000001,true,false,false,false
16285,343.0310558000001,-58.5326353,false,false,false,true
16286,49.1736538,-50.0613498,false,true,false,false
16287,49.1543364,-50.0610483,true,false,false,false
16288,49.1742725,-50.04344920000001,true,false,false,false
16289,49.20432020000001,-50.0306348,false,false,false,true
16290,49.1601356,-50.007467,false,false,false,true
16291,177.3300046,-18.4456126,false,false,true,false
16292,177.323671,-18.4438522,true,false,false,false
16293,177.3192101,-18.4400929,false,true,false,false
16294,177.2935521,-18.4240351,false,false,true,false
16295,177.30358619999996,-18.419682100000006,false,false,true,false
16296,110.5763078,7.387233500000002,false,false,false,true
16297,110.62190859999998,7.3965112999999985,true,false,false,false
16298,110.5806528,7.411233900000001,true,false,false,false
16299,110.6054048,7.430927199999997,true,false,false,false
16300,150.1576263,30.5632259,false,false,true,false
16301,195.1238011,28.1438006,false,false,false,true
16302,195.1579369,28.1554214,false,false,false,true
16303,195.11775580000003,28.1652254,false,false,true,false
16304,195.129413,28.178998,false,true,false,false
16305,355.0115234,-54.397686,false,false,true,false
16306,354.9661137,-54.395011200000006,false,false,false,true
16307,354.9660923,-54.39449870000001,false,false,false,false
16308,354.9745697,-54.3943785,false,false,true,false
16309,48.2274721,8.345103100000001,true,false,false,false
16310,48.22936710000001,8.3617329,true,false,false,false
16311,48.25595379999999,8.3652363,false,false,true,false
16312,48.23754210000001,8.3753079,false,true,false,false
16313,48.2103723,8.3837472,false,false,false,true
16314,289.4060102,-34.6804331,false,true,false,false
16315,289.44665110000005,-34.638794700000005,true,false,false,false
16316,354.99015310000016,-54.4340921,false,false,true,false
16317,355.0132139,-54.4326215,false,false,true,false
16318,355.0019738,-54.42823780000001,false,false,false,true
16319,354.9917621,-54.37112270000001,true,false,false,false
16320,355.01102910000014,-54.3702281,false,true,false,false
16321,39.9908933,-1.5925091999999998,false,true,false,false
16322,39.9784188,-1.5527635,false,true,false,false
16323,189.4952064,62.2284955,false,true,false,false
16324,326.6851914,-21.2448928,false,false,true,false
16325,326.6518576,-21.239633800000004,false,false,false,true
16326,326.6752439,-21.2200878,false,false,true,false
16327,168.3213824,23.9430031,false,true,false,false
16328,168.2855061,23.9539473,false,false,false,true
16329,168.288599,23.9701168,false,false,true,false
16330,168.29641189999995,23.9232197,false,true,false,false
16331,168.2661842,23.9314032,false,false,false,true
16332,168.3114083,23.9316787,true,false,false,false
16333,168.26418600000005,23.9399434,false,true,false,false
16334,168.27341130000005,23.943177,false,false,false,true
16335,168.3250219,23.9459293,true,false,false,false
16336,40.03021320000001,-1.613996,true,false,false,false
16337,344.6216054,5.9354025,false,false,true,false
16338,344.6400213,5.9568797,false,false,false,true
16339,344.658777,5.962522,true,false,false,false
16340,344.6590065,5.9627318,false,false,false,false
16341,344.6051235,5.965222,false,false,true,false
16342,344.605482,5.9652626,false,false,false,false
16343,344.6389136,5.9677525000000005,false,false,false,true
16344,344.632598,5.9848328,false,true,false,false
16345,176.28519740000004,-2.3362959,false,false,true,false
16346,176.28511880000005,-2.3361914,false,false,false,false
16347,176.292098,-2.3177223,false,true,false,false
16348,177.8559561,34.0229878,false,true,false,false
16349,177.8593916,34.0319946,false,false,true,false
16350,177.8748024,34.040561700000005,false,false,false,true
16351,177.8444459,34.04103679999999,false,true,false,false
16352,177.8670632,34.0435567,false,false,false,true
16353,177.8299675,34.0441257,false,false,false,true
16354,177.84148069999995,34.0517353,true,false,false,false
16355,177.8254995,34.051952,true,false,false,false
16356,177.841403,34.0516512,false,false,false,false
16357,177.84026219999996,34.064420500000004,false,true,false,false
16358,177.8800385,34.071646,false,true,false,false
16359,40.0537005,-1.6469222,false,false,false,true
16360,40.0755865,-1.6276064,false,false,false,true
16361,40.0266038,-1.6121299,true,false,false,false
16362,40.0747277,-1.6121693,true,false,false,false
16363,40.0646501,-1.6079665,false,false,false,true
16364,40.0629863,-1.6075583999999998,false,false,true,false
16365,344.1824767,-50.195928,false,true,false,false
16366,344.1873105,-50.1852075,false,false,false,true
16367,344.1335238,-50.1749051,false,false,false,true
16368,344.1737404,-50.1689541,false,false,false,true
16369,344.19692089999984,-50.16620820000001,true,false,false,false
16370,344.1578355,-50.1659373,false,true,false,false
16371,344.1995298,-50.1639842,false,true,false,false
16372,344.1464401,-50.1637622,false,false,true,false
16373,344.1380381,-50.1628363,false,false,true,false
16374,344.1866297,-50.1565922,true,false,false,false
16375,344.1718594,-50.1498079,false,false,true,false
16376,344.1821254,-50.13378,true,false,false,false
16377,214.7814349,42.1228749,true,false,false,false
16378,214.7808187,42.122849,false,false,false,false
16379,214.7860364,42.1250352,true,false,false,false
16380,214.8043676,42.1300131,false,false,false,true
16381,214.8031735,42.1300756,false,false,false,false
16382,214.7515849,42.1554475,false,true,false,false
16383,214.7478432,42.1601682,false,false,false,true
16384,214.768266,42.1586711,false,false,false,true
16385,214.78204,42.169737700000006,false,true,false,false
16386,40.03253839999999,-1.6210893,false,false,true,false
16387,330.9954845000001,-46.4682602,true,false,false,false
16388,331.0069522,-46.4663674,false,false,false,true
16389,331.0591388,-46.45772150000001,false,true,false,false
16390,330.9972511,-46.43476070000001,true,false,false,false
16391,331.0415898,-46.407633,false,false,false,true
16392,331.0251332,-46.4197128,false,true,false,false
16393,331.0319157,-46.4127324,true,false,false,false
16394,177.44479819999995,22.3838223,false,false,false,true
16395,177.4622308,22.3939406,true,false,false,false
16396,177.4431884,22.408816,false,false,true,false
16397,177.43110359999997,22.4256797,false,false,false,true
16398,177.43422969999995,22.4253207,true,false,false,false
16399,227.1141929,57.8898009,false,true,false,false
16400,227.1014606,57.89667070000001,true,false,false,false
16401,227.0433418,57.9137993,false,true,false,false
16402,227.106375,57.9209845,false,false,true,false
16403,82.8832103,-28.0504694,true,false,false,false
16404,82.8562278,-28.04833630000001,false,false,false,true
16405,82.8653524,-28.0477517,true,false,false,false
16406,82.8618532,-28.0470553,false,false,true,false
16407,82.8437843,-28.040737300000004,true,false,false,false
16408,82.8409927,-28.031306,false,false,false,true
16409,82.84076440000003,-28.0311435,false,false,false,false
16410,82.84552940000002,-28.0167187,false,true,false,false
16411,82.8604771,-28.01053,false,false,true,false
16412,331.9049195,-3.0633388,true,false,false,false
16413,331.8855832,-3.05665,false,true,false,false
16414,331.9080097,-3.0522779,true,false,false,false
16415,38.0779508,-44.3522527,true,false,false,false
16416,38.0381478,-44.34123320000001,false,false,false,true
16417,38.0716998,-44.3558968,false,false,true,false
16418,38.0459735,-44.3537955,false,false,true,false
16419,38.1022154,-44.3410592,true,false,false,false
16420,56.09147370000001,-43.5524598,false,false,false,true
16421,56.0569341,-43.5336759,false,false,false,true
16422,56.0686699,-43.52741,false,false,true,false
16423,56.050511,-43.5238208,false,true,false,false
16424,25.6994205,44.6087902,true,false,false,false
16425,25.6931741,44.6152678,false,false,true,false
16426,25.74539110000001,44.62848320000001,false,false,true,false
16427,25.7474181,44.633925,false,true,false,false
16428,38.0601139,-44.3790446,true,false,false,false
16429,38.0757471,-44.3682403,false,false,false,true
16430,38.0499768,-44.3668334,false,false,true,false
16431,38.1086376,-44.3604996,true,false,false,false
16432,38.1166103,-44.3545097,false,true,false,false
16433,38.0556105,-44.34820670000001,true,false,false,false
16434,38.1027004,-44.345169,true,false,false,false
16435,38.0392135,-44.343033,false,false,true,false
16436,38.1136145,-44.3352172,false,false,false,true
16437,38.07899920000001,-44.3347408,true,false,false,false
16438,38.0792215,-44.3251525,false,true,false,false
16439,38.0854503,-44.3186675,false,false,true,false
16440,38.09568220000001,-44.32197470000001,true,false,false,false
16441,38.0597501,-44.3220888,true,false,false,false
16442,29.05512,31.2765917,false,false,false,true
16443,29.05800510000001,31.277017200000003,false,false,true,false
16444,29.0467756,31.2811591,true,false,false,false
16445,29.037863,31.307182300000004,false,false,true,false
16446,229.5551333,-81.515117,true,false,false,false
16447,229.8720716,-81.4823329,false,false,false,true
16448,177.7193647,-28.1047083,true,false,false,false
16449,177.7086132,-28.1029849,true,false,false,false
16450,177.7286771,-28.101385600000004,false,true,false,false
16451,177.7273497,-28.0984463,true,false,false,false
16452,177.7136081,-28.0931549,true,false,false,false
16453,177.67903710000004,-28.0914,false,false,true,false
16454,177.69619550000004,-28.090913,false,false,false,true
16455,177.677233,-28.088726399999995,true,false,false,false
16456,177.7352985,-28.087568,true,false,false,false
16457,177.73808259999996,-28.0839248,true,false,false,false
16458,177.73969169999995,-28.0841118,true,false,false,false
16459,177.6868346,-28.0821316,true,false,false,false
16460,177.6788082,-28.0782261,false,false,true,false
16461,177.7184761,-28.0682024,false,false,true,false
16462,177.72843269999996,-28.059917,false,false,true,false
16463,177.7039619,-28.0534199,false,false,true,false
16464,19.0260932,14.4481292,false,true,false,false
16465,19.0263306,14.448125,false,false,false,false
16466,19.0715331,14.450443300000002,true,false,false,false
16467,127.6738775,65.8193866,false,false,false,true
16468,127.726648,65.8266248,false,false,false,true
16469,127.8024543,65.8296748,false,false,false,true
16470,127.8009238,65.8340108,false,false,true,false
16471,127.68110959999998,65.845609,false,false,false,true
16472,127.7924126,65.8509731,false,false,true,false
16473,127.7983238,65.8522449,false,true,false,false
16474,127.7078076,65.86627560000001,false,true,false,false
16475,127.7148012,65.8552454,true,false,false,false
16476,127.7251116,65.860637,false,false,false,true
16477,40.0792521,-1.6223079,false,true,false,false
16478,40.03188170000001,-1.6219485,true,false,false,false
16479,40.0605789,-1.6066418,true,false,false,false
16480,342.1957847,-44.5575036,true,false,false,false
16481,47.2554479,26.7444893,true,false,false,false
16482,64.3814546,-11.9348746,false,true,false,false
16483,64.3724573,-11.918919,false,false,true,false
16484,64.40839629999999,-11.8886478,false,true,false,false
16485,245.3449165,-2.5695601000000003,false,false,true,false
16486,245.3408463,-2.5483844,true,false,false,false
16487,336.0855198000001,5.3773495,false,true,false,false
16488,336.0884452,5.3824069,false,false,false,true
16489,336.09650330000005,5.4258416,true,false,false,false
16490,336.1210251,5.4285973,false,false,true,false
16491,336.0868608,5.4300991,true,false,false,false
16492,336.1222745,5.433602099999999,false,true,false,false
16493,98.50830390000002,-34.8223866,true,false,false,false
16494,98.4952611,-34.7972453,false,false,true,false
16495,337.1953917,-9.7307679,true,false,false,false
16496,337.2321044,-9.724983300000002,true,false,false,false
16497,337.2279132,-9.715646,false,true,false,false
16498,337.233495,-9.7141482,true,false,false,false
16499,337.1899313,-9.7106103,false,true,false,false
16500,337.2108937,-9.708582,false,false,true,false
16501,337.2206288000001,-9.6977081,true,false,false,false
16502,337.214451,-9.6902651,true,false,false,false
16503,195.1510618,27.8677987,false,true,false,false
16504,195.1416607,27.872264,false,false,false,true
16505,195.1852788,27.874409000000004,false,false,false,true
16506,195.20319,27.8783774,false,false,true,false
16507,195.1997373,27.8879053,false,true,false,false
16508,195.1818748,27.8916854,true,false,false,false
16509,195.1512822,27.8935294,false,false,false,true
16510,29.057719899999995,31.2773043,false,false,false,true
16511,29.0822389,31.2926284,false,false,true,false
16512,29.0663876,31.2954292,false,true,false,false
16513,29.0264711,31.304944,false,false,false,true
16514,29.0138456,31.3088587,true,false,false,false
16515,229.717187,-81.50846109999998,true,false,false,false
16516,229.8811471,-81.4983802,false,false,false,true
16517,229.7062737,-81.49222270000001,true,false,false,false
16518,71.678793,-46.10271210000001,false,true,false,false
16519,71.6953885,-46.0978312,true,false,false,false
16520,71.6825735,-46.0954021,true,false,false,false
16521,71.7220829,-46.0935378,true,false,false,false
16522,71.701753,-46.0935394,false,true,false,false
16523,71.74889830000002,-46.088421,false,true,false,false
16524,71.6889431,-46.08814279999999,false,false,false,true
16525,71.701207,-46.0840679,false,false,true,false
16526,71.7283427,-46.0691483,false,false,true,false
16527,309.6804327,-46.1824659,false,false,false,true
16528,309.7430659,-46.1788012,false,true,false,false
16529,309.6916102,-46.1772763,false,false,true,false
16530,309.7250895,-46.1656477,false,false,true,false
16531,309.7175831,-46.1514109,false,false,true,false
16532,15.2942883,18.5100723,true,false,false,false
