col1,SourceID,RA_1a,Dec_1a,isStageOne,isStageTwo,isStageThree,isStageFour,ra_1,dec_1,type_1,zpdf_1,zpdf_l68_1,zpdf_h68_1,zminchi2_1,chi2_best_1,m_i_1,m_z_1,m_k_1,mass_med_1,mass_med_min68_1,mass_med_max68_1,mass_best_1,sfr_med_1,sfr_med_min68_1,sfr_med_max68_1,sfr_best_1,Separation_1,ra_2,dec_2,type_2,zpdf_2,zpdf_l68_2,zpdf_h68_2,zminchi2_2,chi2_best_2,m_i_2,m_z_2,m_k_2,mass_med_2,mass_med_min68_2,mass_med_max68_2,mass_best_2,sfr_med_2,sfr_med_min68_2,sfr_med_max68_2,sfr_best_2,Separation_2
1001,4000736631483,150.13770300000004,1.8822919,true,false,false,false,150.137916,1.882513,0,0.341,0.332,0.355,0.338,1.4236464286,-19.028,-19.139,-18.921,9.002,8.967,9.038,9.034,-0.696,-0.767,-0.626,-0.639,1.1049434943001968,150.137555,1.883085,0,0.676,0.667,0.685,0.675,1.4766571429,-21.353,-21.493,-21.889,10.42,10.276,10.47,10.473,-0.877,-1.633,-0.705,-0.861,2.9043946132204694
1002,4000736631742,150.1016169,1.8943631,false,true,false,false,150.101863,1.894537,0,0.901,0.893,0.908,0.901,1.3253896552,-22.131,-22.347,-22.671,10.209,10.169,10.243,10.185,1.333,1.244,1.443,1.339,1.0844322908354642,150.101288,1.894531,0,0.851,0.835,0.872,0.851,1.3168892857,-21.308,-21.427,-21.442,9.56,9.514,9.599,9.551,1.507,1.432,1.577,1.504,1.328821398983578
1003,4000736631745,150.13032280000004,1.8960556,false,false,false,true,150.130524,1.896197,0,0.26,0.253,0.267,0.261,2.4482142857,-19.554,-19.695,-19.619,9.303,9.265,9.341,9.387,-0.4,-0.469,-0.332,-0.358,0.8849784256449398,150.129108,1.894509,0,1.245,1.065,1.516,1.3,0.74449615385,-18.249,-18.308,-17.531,8.115,7.925,8.265,8.334,-0.263,-0.556,-0.082,-0.584,7.07846095698894
1004,4000736631767,150.1337074,1.8949215,false,false,true,false,150.133799,1.895292,0,1.183,1.175,1.192,1.184,2.5374793103,-23.007,-23.177,-23.45,10.337,10.302,10.38,10.368,2.299,2.231,2.368,2.321,1.373916000464953,150.134285,1.894603,0,0.558,0.542,0.574,0.557,3.5777076923,-18.854,-18.974,-19.629,8.899,8.845,8.961,8.917,0.136,-0.001,0.3,0.003,2.373542245543162
1005,4000736632091,150.09391230000003,1.9099911,false,false,true,false,150.094092,1.910249,0,0.821,0.811,0.83,0.82,2.1610964286,-21.737,-21.69,-21.661,9.804,9.767,9.838,9.838,1.103,1.033,1.171,1.123,1.1313891280775286,150.093872,1.908834,1,0.552,0.544,0.558,0.553,28.753222222,-20.569,-20.76,-19.906,9.65,9.616,9.684,9.688,-5.1,-5.168,-5.032,-5.067,4.168082886979008
1011,4000736925427,150.34655039999996,1.946906,false,false,false,true,150.346705,1.947131,0,0.335,0.325,0.344,0.336,1.1605034483,-19.565,-19.761,-20.339,9.446,9.41,9.486,9.453,-0.379,-0.461,-0.301,-0.392,0.9825993443251013,150.346946,1.946395,0,0.425,0.4,0.452,0.433,1.1064214286,-18.417,-18.513,-18.8,8.782,8.721,8.844,8.772,-0.305,-0.567,-0.189,-0.284,2.3259448648208307
1012,4000736925720,150.3267678,1.9591436,false,true,false,false,150.327052,1.959422,0,1.094,1.082,1.106,1.095,3.2562827586,-22.511,-22.838,-22.789,10.282,10.24,10.33,10.262,1.603,1.525,1.675,1.619,1.431794667767578,150.327638,1.959756,0,1.189,1.181,1.198,1.19,2.9911964286,-22.237,-22.541,-23.26,10.247,10.154,10.313,10.313,1.584,1.46,1.921,1.531,3.829216447668909
1013,4000736925915,150.3635894,1.9726424,true,false,false,false,150.363833,1.972883,0,1.114,1.102,1.132,1.111,0.69964137931,-22.063,-22.218,-22.385,9.917,9.874,9.955,9.893,1.773,1.705,1.856,1.753,1.2322258811516418,150.364488,1.972247,0,1.109,1.1,1.118,1.11,0.91481071429,-22.148,-22.266,-22.452,10.042,10.007,10.082,10.027,1.496,1.428,1.567,1.458,3.532527456891425
1030,4000736977801,149.8087812,2.5270048,false,true,false,false,149.809011,2.526434,0,0.481,0.474,0.488,0.482,2.0646689655,-21.109,-21.431,-21.946,10.231,10.16,10.282,10.19,0.719,0.625,0.806,0.605,2.214857532295678,149.809451,2.526891,0,0.457,0.445,0.484,0.45,2.8167206897,-21.586,-21.757,-22.334,10.45,10.415,10.484,10.48,-0.198,-0.267,-0.13,-0.21,2.4435234380609807
1061,4000738039304,149.9675195,1.7308878,false,false,false,true,149.967672,1.73114,0,0.67,0.662,0.677,0.669,1.1384965517,-22.183,-22.421,-22.891,10.489,10.453,10.531,10.486,1.417,1.329,1.555,1.352,1.0608697864064234,149.967018,1.729894,0,0.356,0.313,0.417,0.356,0.36211038462,-16.962,-16.901,-17.124,8.341,8.218,8.531,8.328,-2.821,-5.248,-2.255,-6.427,4.007030231911654
1062,4000738039424,150.0063272,1.7381084999999998,false,false,false,true,150.006549,1.738149,0,0.22,0.213,0.227,0.221,4.1672068966,-20.478,-20.623,-20.728,9.559,9.487,9.62,9.628,0.292,0.162,0.618,0.266,0.8113207683147895,150.005666,1.737512,0,0.684,0.675,0.697,0.683,2.3439034483,-22.364,-22.553,-23.02,10.658,10.618,10.693,10.638,1.079,0.98,1.163,1.139,3.2050022389246617
1063,4000738039550,149.9873441,1.7449869999999998,false,true,false,false,149.987678,1.745168,0,0.23,0.223,0.237,0.232,7.9638571429,-18.799,-18.914,-18.923,9.135,9.082,9.191,9.048,-0.515,-0.583,-0.437,-0.574,1.3668001953753772,149.988102,1.744626,0,1.69,1.467,2.03,1.484,1.3972185185,-20.251,-20.358,-20.39,9.037,8.882,9.146,9.051,0.855,0.597,0.964,0.86,3.021000411786688
1064,4000738039609,149.9579272,1.7471077000000002,true,false,false,false,149.958129,1.747094,0,0.2,0.193,0.207,0.2,1.5531296296,-17.928,-18.059,-17.919,8.507,8.421,8.587,8.526,-0.717,-0.899,-0.592,-0.652,0.7278152788611032,149.95804,1.748936,0,0.255,0.094,0.719,0.085,0.37616666667,-14.886,-15.119,-14.845,7.195,7.03,7.422,6.932,-1.662,-2.125,-1.293,-1.21,6.594383357178167
1065,4000738039802,149.9825988,1.7572516,true,false,false,false,149.9828,1.757342,0,1.008,0.991,1.037,1.005,3.3811068966,-21.61,-21.868,-22.083,9.865,9.821,9.903,9.83,1.3,1.232,1.368,1.288,0.7937614814355987,149.982804,1.757665,0,0.424,0.415,0.432,0.424,5.5282142857,-18.221,-18.368,-19.184,8.529,8.481,8.598,8.528,-0.018,-0.098,0.063,-0.015,1.6613405018525391
1071,4000738622825,150.02914030000005,2.0351173,false,false,false,true,150.029113,2.035484,0,0.305,0.296,0.317,0.304,4.2592758621,-20.215,-20.356,-20.517,8.93,8.885,8.979,8.957,1.088,1.016,1.164,1.098,1.3237687070211326,150.028606,2.034307,0,1.809,1.615,1.957,1.949,0.77617692308,-20.735,-20.815,-20.241,9.107,8.937,9.186,9.133,0.93,0.838,1.005,0.906,3.4934892431776334
1072,4000738623117,150.0164958,2.0462796,true,false,false,false,150.016533,2.046594,0,0.9,0.893,0.908,0.898,0.91766896552,-20.654,-20.857,-20.921,9.343,9.303,9.389,9.354,0.96,0.854,1.081,1.035,1.1397251784819655,150.016917,2.046307,0,0.23,0.2,0.31,0.204,1.4527037037,-16.904,-16.857,-16.955,7.82,7.621,7.967,7.721,-0.82,-1.094,-0.314,-0.276,1.5185600771160417
1073,4000738623627,150.04611630000005,2.0689109,false,false,false,true,150.046068,2.069229,0,0.281,0.273,0.288,0.281,1.9615896552,-20.544,-20.749,-20.858,9.899,9.865,9.934,9.843,0.075,-0.228,0.16,-0.003,1.1582686515846035,150.047177,2.068764,0,0.661,0.654,0.668,0.662,1.5533344828,-21.706,-21.976,-22.274,10.072,9.99,10.136,9.944,1.567,1.452,1.82,1.718,3.8525010469721783
1103,4000739671686,149.6486407,1.8563488,false,true,false,false,149.64881,1.856522,0,0.658,0.648,0.698,0.654,1.3052551724,-21.122,-21.355,-21.44,9.518,9.474,9.559,9.53,1.489,1.415,1.564,1.529,0.8716956036601164,149.648216,1.856439,0,0.258,0.21,0.475,0.22,1.3188730769,-15.988,-16.442,-16.911,7.898,7.598,8.085,8.15,-1.562,-1.823,-0.973,-1.663,1.5622376131291322
1104,4000739671702,149.640445,1.8571943,false,true,false,false,149.640616,1.857376,0,0.457,0.446,0.483,0.452,1.5618827586,-20.732,-20.863,-21.05,9.676,9.609,9.725,9.636,0.816,0.721,0.973,0.712,0.8980190791896299,149.640786,1.857856,0,0.331,0.323,0.339,0.331,1.5734586207,-20.146,-20.305,-20.371,9.77,9.669,9.826,9.712,-0.06,-0.411,0.049,-0.093,2.6795361673295073
1105,4000739671792,149.6371026,1.8630374,false,false,false,true,149.637272,1.86321,0,0.499,0.492,0.507,0.499,2.5238413793,-22.209,-22.474,-22.795,10.216,10.173,10.254,10.248,1.667,1.428,1.757,1.729,0.8704021845127294,149.638486,1.862148,0,1.699,1.518,2.05,1.673,0.60917692308,-19.225,-19.419,-19.854,8.883,8.655,9.036,8.622,0.35,0.14,0.637,0.671,5.91847679929055
1106,4000739672051,149.6488581,1.8751903000000003,false,false,false,true,149.649022,1.875335,0,0.36,0.352,0.368,0.36,1.3363482759,-20.537,-20.74,-21.14,9.669,9.621,9.732,9.633,0.571,0.435,0.662,0.558,0.7868494383449897,149.647871,1.876447,0,0.36,0.353,0.367,0.361,2.8311827586,-22.42,-22.685,-23.279,10.474,10.431,10.517,10.467,1.399,1.331,1.468,1.412,5.751688457498856
1107,4000739672089,149.6186844,1.8767738,false,true,false,false,149.618817,1.876916,0,0.541,0.531,0.549,0.54,1.3778551724,-20.557,-20.75,-20.743,9.315,9.27,9.356,9.267,1.113,1.022,1.19,1.09,0.6997787004068969,149.618911,1.876099,0,1.693,1.274,2.42,1.423,0.68026923077,-19.638,-19.717,-19.09,8.756,8.571,8.886,8.814,0.356,0.217,0.657,0.31,2.562450428640095
1108,4000739672121,149.6313091,1.8797077,false,false,false,true,149.631357,1.879566,0,0.66,0.653,0.667,0.661,1.7751310345,-22.865,-23.14,-23.356,10.803,10.767,10.838,10.819,1.006,0.934,1.078,0.957,0.5384477480219022,149.631375,1.880335,0,0.984,0.925,1.024,0.962,1.305076,-18.293,-18.369,-18.182,8.179,8.021,8.331,8.151,-0.383,-0.63,-0.14,-0.907,2.2706939027576856
1109,4000739672132,149.6413166,1.8846027,false,false,true,false,149.641406,1.88487,0,0.903,0.893,0.918,0.899,3.222625,-21.954,-22.247,-23.148,10.257,10.215,10.293,10.236,1.781,1.712,1.863,1.749,1.0146190134044162,149.6416,1.883985,0,0.951,0.831,1.099,0.931,0.50373703704,-18.562,-18.699,-18.043,8.284,8.096,8.459,8.285,-0.104,-0.346,0.182,-0.051,2.446363610284515
1110,4000739822287,149.7791656,2.4774339,true,false,false,false,149.778997,2.477736,0,1.185,1.176,1.194,1.185,1.1004888889,-20.995,-21.057,-21.114,9.377,9.286,9.468,9.302,0.983,0.856,1.331,1.305,1.245190251647004,149.778498,2.476899,0,1.197,1.177,1.206,1.196,1.1699592593,-21.322,-21.046,-20.994,9.579,9.529,9.629,9.587,0.981,0.911,1.066,0.99,3.077895130229424
1129,4000740717089,150.68091130000005,2.4766215,false,true,false,false,150.680981,2.476937,0,0.515,0.507,0.524,0.516,4.3667142857,-20.447,-20.631,-21.201,9.548,9.512,9.585,9.549,0.599,0.516,0.678,0.573,1.16313580781658,150.680282,2.476434,0,0.527,0.476,3.754,0.49,1.6061384615,-18.228,-18.401,-18.039,8.462,8.347,8.577,8.521,-0.373,-0.658,-0.115,-0.397,2.361872532502315
1130,4000740717402,150.6636395,2.489096,true,false,false,false,150.663848,2.489251,0,1.082,1.068,1.096,1.08,2.2101413793,-22.285,-22.581,-22.887,10.23,10.189,10.274,10.205,1.899,1.83,1.968,1.877,0.9347200994783443,150.663054,2.488393,0,0.919,0.83,1.074,0.888,0.54086923077,-18.365,-18.513,-18.741,8.475,8.278,8.633,8.495,-0.076,-0.37,0.186,0.06,3.292323228228902
1131,4000740717472,150.66372030000005,2.4929818,false,false,true,false,150.663828,2.493314,0,1.317,1.298,1.336,1.316,2.1233206897,-23.26,-23.255,-23.837,10.422,10.377,10.468,10.431,2.29,2.222,2.364,2.291,1.2570867073886864,150.664135,2.494024,0,0.092,0.081,3.025,0.085,1.5767461538,-12.665,-12.925,-13.592,7.036,7.012,7.183,6.525,-2.078,-2.457,-1.761,-2.322,4.037511010898783
1132,4000740717714,150.6514191,2.5031063,false,false,false,true,150.651477,2.503391,0,0.533,0.507,0.553,0.512,1.7879517241,-20.987,-21.275,-21.72,9.994,9.959,10.033,9.969,0.811,0.731,0.894,0.755,1.0458610616357014,150.651746,2.502905,0,1.17,1.163,1.177,1.173,1.9568,-21.935,-22.022,-22.26,9.867,9.817,9.949,9.853,1.643,1.338,1.751,1.713,1.381112620721598
1133,4000740717730,150.6361746,2.503757,false,true,false,false,150.636255,2.504055,0,0.607,0.597,0.616,0.608,2.8565310345,-20.811,-21.169,-22.005,10.196,10.161,10.233,10.188,0.309,0.235,0.384,0.327,1.111087512257787,150.636517,2.504542,0,0.601,0.594,0.608,0.603,4.6104137931,-23.023,-23.311,-23.68,11.256,11.218,11.29,11.255,-0.314,-0.392,-0.237,-0.294,3.0826574380914877
1134,4000740717819,150.6358526,2.5093982999999995,false,false,false,true,150.635909,2.509684,0,0.35,0.342,0.357,0.35,1.7263724138,-20.562,-20.695,-20.655,9.738,9.691,9.782,9.72,-0.108,-0.181,-0.023,-0.126,1.048331815461535,150.636453,2.510167,0,1.171,1.164,1.178,1.174,3.2812925926,-21.217,-21.232,-21.234,9.133,9.096,9.176,9.15,1.5,1.432,1.568,1.524,3.5101174269444537
1176,4000742617597,150.183232,2.1145162,true,false,false,false,150.183008,2.114801,0,0.1,0.093,0.107,0.104,11.15662069,-16.7,-16.81,-17.037,8.073,8.029,8.117,7.905,-0.214,-0.283,-0.137,-0.382,1.304068494839008,150.183479,2.115765,0,0.116,0.108,0.124,0.115,1.7048714286,-20.607,-20.757,-20.865,9.76,9.719,9.8,9.723,0.255,0.152,0.391,0.138,4.582656244471115
1177,4000742617630,150.1629719,2.1174049,false,false,true,false,150.16276,2.117498,0,0.25,0.243,0.257,0.246,2.0240137931,-20.993,-21.128,-21.128,9.742,9.707,9.782,9.8,0.424,0.34,0.533,0.443,0.8327440602996783,150.163654,2.116074,0,0.325,0.218,0.417,0.385,0.53677037037,-15.842,-15.97,-16.082,7.74,7.609,7.924,7.725,-1.795,-2.566,-1.383,-3.998,5.383078075696282
1178,4000742618454,150.1633893,2.1559763,false,false,true,false,150.163684,2.156121,0,0.369,0.362,0.377,0.369,1.7110862069,-20.874,-20.999,-21.267,9.604,9.566,9.638,9.628,0.567,0.492,0.655,0.606,1.181234876167027,150.163807,2.157589,0,0.359,0.349,0.369,0.359,0.51050357143,-19.257,-19.335,-19.489,8.96,8.92,8.995,8.945,-0.04,-0.123,0.048,-0.031,5.997028931360408
1179,4000742618827,150.35539609999995,2.6195229,false,true,false,false,150.35519,2.61948,2,0.605,0.596,0.614,0.605,3.8821785714,-22.141,-22.48,-22.823,10.856,10.818,10.89,10.853,-0.51,-0.587,-0.434,-0.482,0.7571040090673937,150.354331,2.619125,0,0.822,0.814,0.829,0.823,2.2222964286,-22.874,-23.064,-23.367,11.052,11.017,11.086,11.064,-0.304,-0.374,-0.233,-0.271,4.089437057579557
1180,4000742619004,150.3564121,2.6415704,false,true,false,false,150.356481,2.641734,0,0.371,0.363,0.377,0.371,6.4566785714,-19.82,-20.038,-20.417,8.866,8.821,8.912,8.903,0.711,0.635,0.78,0.713,0.6389577712448641,150.355722,2.642037,0,2.494,2.351,2.578,2.526,2.2432827586,-21.667,-21.601,-21.491,9.514,9.366,9.606,9.561,1.238,1.146,1.643,1.185,2.9967525792252516
1181,4000742619124,150.3358336,2.6495065,true,false,false,false,150.335832,2.64969,0,1.194,1.173,1.205,1.197,1.8548137931,-23.484,-23.584,-24.232,11.1,11.066,11.134,11.147,0.9,0.832,0.968,0.888,0.6606250575772685,150.33701,2.649231,0,1.273,1.223,1.318,1.276,1.8960730769,-20.463,-20.535,-21.51,9.723,9.641,9.799,9.771,0.982,0.816,1.231,0.857,4.3452168320369475
1182,4000742619167,150.3507543,2.6522356,false,true,false,false,150.350798,2.652304,0,0.754,0.743,0.766,0.753,1.9831655172,-21.836,-22.055,-22.35,9.91,9.869,9.945,9.916,1.501,1.432,1.569,1.504,0.29211423010551224,150.350468,2.651588,0,0.751,0.742,0.759,0.751,2.4446724138,-21.93,-22.077,-22.149,9.799,9.765,9.834,9.777,1.595,1.527,1.666,1.539,2.5485812930767513
1183,4000742619263,150.36390790000004,2.657039,true,false,false,false,150.363981,2.657126,0,0.293,0.285,0.301,0.294,1.0313259259,-18.199,-18.32,-18.296,8.534,8.47,8.579,8.538,-0.92,-0.99,-0.837,-0.885,0.4088992474682722,150.364374,2.65674,0,0.299,0.292,0.307,0.298,1.2691206897,-20.488,-20.673,-20.896,9.578,9.535,9.623,9.612,0.35,0.255,0.455,0.255,1.992018259350659
1184,4000742619501,150.3400478,2.6701159,false,false,true,false,150.340073,2.670227,0,0.042,0.034,0.049,0.044,6.4477407407,-11.688,-11.787,-12.146,7.013,7.004,7.021,6.195,-4.225,-4.384,-4.056,-4.0,0.41009786419741073,150.339871,2.669815,0,0.844,0.823,0.962,0.838,1.0539071429,-20.981,-21.121,-22.053,10.098,9.974,10.184,10.123,1.083,0.914,1.352,0.908,1.2560400561833953
1185,4000742619575,150.3473731,2.6766497000000005,false,true,false,false,150.347348,2.676723,0,0.55,0.543,0.557,0.551,2.2614586207,-21.152,-21.344,-21.488,9.496,9.459,9.535,9.518,1.2,1.132,1.268,1.199,0.27889026010882256,150.346829,2.676946,0,0.867,0.848,0.886,0.86,1.334275,-20.39,-20.449,-20.591,9.331,9.251,9.43,9.43,0.675,0.44,0.9,0.476,2.2284924846569316
1186,4000742619597,150.3596211,2.6787573,false,true,false,false,150.359724,2.678935,0,0.625,0.615,0.635,0.626,2.0078689655,-22.584,-22.953,-23.183,10.813,10.772,10.847,10.833,0.528,0.444,0.597,0.574,0.7390316061270523,150.358669,2.678391,0,0.399,0.392,0.407,0.399,1.9944103448,-21.206,-21.427,-21.594,10.117,10.072,10.202,10.127,0.31,0.235,0.386,0.275,3.668981726605522
1202,4000742920548,150.399058,2.627012,false,true,false,false,150.399183,2.627107,0,0.11,0.103,0.117,0.111,3.5271821429,-18.849,-18.954,-18.845,9.2,9.166,9.234,9.127,-0.6,-0.668,-0.532,-0.678,0.5648350047404121,150.399401,2.628204,0,1.162,0.891,1.245,0.263,3.5566222222,-18.009,-18.099,-17.896,8.055,7.848,8.242,8.015,-0.427,-0.707,-0.146,-0.409,4.464966287421379
1203,4000742920920,150.384631,2.6387788,false,false,true,false,150.384803,2.638901,0,0.371,0.363,0.378,0.372,2.7217172414,-20.505,-20.701,-21.286,9.548,9.511,9.584,9.578,0.608,0.534,0.681,0.595,0.7590293382624802,150.38511,2.639193,0,1.44,1.42,1.461,1.44,2.161225,-22.157,-22.568,-23.532,10.583,10.516,10.64,10.591,1.672,1.523,1.829,1.534,2.278308688863258
1204,4000742920944,150.438343,2.6390395,false,true,false,false,150.438726,2.639444,0,0.29,0.283,0.297,0.291,2.5972714286,-19.758,-19.9,-20.228,9.263,9.212,9.331,9.2,0.338,0.072,0.449,0.385,2.004389413405431,150.438675,2.637649,0,3.63,3.323,3.916,3.881,1.151352,-21.123,-21.225,-21.067,9.459,9.29,9.606,9.572,0.95,0.839,1.074,0.932,5.1462131536931315
1205,4000742921362,150.42100219999998,2.654162,false,true,false,false,150.421193,2.654315,0,0.23,0.223,0.237,0.227,6.8254137931,-20.471,-20.69,-20.881,9.689,9.633,9.732,9.772,0.221,0.139,0.316,0.321,0.879871010701752,150.421507,2.654843,0,0.23,0.223,0.237,0.227,4.859862069,-19.95,-20.061,-20.073,9.007,8.968,9.041,9.091,0.527,0.444,0.595,0.619,3.0505352907000494
1206,4000742921584,150.394482,2.6584025,false,true,false,false,150.394579,2.65852,0,0.727,0.713,0.74,0.729,0.75260714286,-21.069,-21.448,-22.091,10.172,10.112,10.298,10.146,1.037,0.766,1.157,1.091,0.5482766704720098,150.394389,2.65914,0,0.706,0.699,0.715,0.706,1.8898571429,-21.847,-22.122,-22.329,10.59,10.554,10.63,10.595,0.015,-0.116,0.135,0.044,2.6759810987569845
1207,4000742921703,150.40217030000005,2.667259,false,true,false,false,150.402281,2.667365,0,0.62,0.613,0.627,0.624,3.4648965517,-21.389,-21.641,-21.44,9.344,9.31,9.383,9.387,1.413,1.335,1.49,1.436,0.5514461037428474,150.401941,2.666964,2,0.69,0.683,0.697,0.692,2.8710392857,-21.284,-21.685,-22.058,10.288,10.155,10.344,10.277,0.703,0.604,0.985,0.655,1.3445392296405876
1211,4000743330099,149.5335521,1.5907206,false,false,false,true,149.53339,1.590193,0,0.4,0.391,0.409,0.4,1.531332,-20.595,-20.977,-21.472,10.114,10.053,10.272,10.113,0.155,-0.191,0.258,-0.146,1.9869193106815244,149.533579,1.591408,0,0.584,0.571,0.594,0.586,0.96971666667,-19.581,-19.679,-19.582,9.079,9.03,9.131,9.06,-0.111,-0.295,0.349,-0.23,2.4765326336177167
1212,4000743330389,149.5173314,1.6044087,false,true,false,false,149.517171,1.604888,0,0.495,0.465,0.51,0.468,1.518152,-21.517,-21.797,-22.009,10.293,10.258,10.332,10.259,0.41,0.335,0.484,0.413,1.8194660530733833,149.516358,1.604632,0,0.919,0.668,1.163,0.947,0.45589333333,-18.739,-18.734,-19.119,8.789,8.546,9.018,8.461,0.114,-0.304,0.468,0.835,3.5939245126847457
1279,4000744287468,150.1134599,2.4038315,false,true,false,false,150.113589,2.404083,0,0.692,0.682,0.704,0.692,1.266862069,-21.853,-22.139,-22.781,10.515,10.471,10.552,10.485,0.971,0.734,1.066,0.986,1.01753181457379,150.112885,2.405207,0,0.674,0.661,0.687,0.671,0.97424642857,-19.956,-20.297,-20.373,9.395,9.361,9.432,9.397,-0.7,-0.768,-0.632,-0.711,5.366208476328833
1280,4000744287919,150.11004609999995,2.4211501,true,false,false,false,150.110053,2.421082,0,1.086,1.06,1.099,1.09,3.9068965517,-21.499,-21.582,-22.252,9.863,9.816,9.905,9.898,1.38,1.311,1.461,1.361,0.24641296658252118,150.110034,2.419759,0,0.225,0.217,0.234,0.225,3.508,-22.178,-22.467,-22.741,10.851,10.816,10.885,10.926,-1.697,-1.767,-1.628,-8.128,5.008149104299957
1281,4000744288338,150.1283352,2.4371075,false,true,false,false,150.128808,2.437293,0,0.268,0.256,0.319,0.261,4.5671785714,-19.607,-19.795,-19.926,9.451,9.41,9.492,9.57,-0.138,-0.225,-0.05,-0.037,1.8269631430772486,150.127617,2.436805,0,0.921,0.819,1.043,0.989,0.60401153846,-18.195,-18.306,-18.297,8.275,8.114,8.463,7.866,0.008,-0.239,0.189,0.524,2.803345970180805
1282,4000744288355,150.1021571,2.4383926,false,true,false,false,150.102189,2.438366,0,1.153,1.143,1.163,1.154,1.6744310345,-22.837,-23.132,-23.637,10.665,10.622,10.702,10.666,1.799,1.731,1.868,1.786,0.14944675174525102,150.102262,2.438873,0,0.61,0.596,0.627,0.606,2.2894814815,-19.024,-19.129,-19.084,9.18,9.099,9.231,9.213,-0.79,-0.873,-0.707,-0.76,1.7701176492146724
1291,4000744715507,150.507157,2.785237,false,true,false,false,150.50717,2.785645,0,1.074,1.036,1.089,1.079,3.4437689655,-22.45,-22.54,-22.505,9.936,9.901,9.978,9.968,1.602,1.533,1.671,1.649,1.4695436392288295,150.507586,2.784857,0,0.802,0.694,0.861,0.855,0.83284615385,-19.216,-19.356,-19.323,9.093,9.011,9.284,9.033,-0.675,-0.989,0.02,-0.877,2.0617866541340906
1292,4000744715732,150.517353,2.7951763,true,false,false,false,150.517484,2.795484,0,0.979,0.96,0.999,0.964,2.0154413793,-22.661,-23.008,-23.533,10.95,10.916,10.984,10.986,0.299,0.231,0.368,0.295,1.2037114259622241,150.516957,2.795955,0,1.011,0.981,1.115,0.994,1.0936642857,-20.987,-21.491,-22.414,10.14,10.073,10.24,10.113,1.375,1.108,1.484,1.394,3.1442175429479655
1293,4000744715801,150.4922881,2.7996194,false,false,false,true,150.492316,2.799953,0,0.15,0.143,0.157,0.15,2.6413448276,-17.996,-18.106,-18.063,8.499,8.461,8.537,8.506,-0.538,-0.643,-0.441,-0.535,1.2051427489815134,150.492281,2.799076,0,2.69,2.007,3.067,2.688,0.59804615385,-20.842,-21.092,-21.554,9.475,9.285,9.64,9.176,1.064,0.791,1.457,1.553,1.9564065765893612
1336,4000746514872,149.7760303,2.183244,true,false,false,false,149.7761,2.183565,0,0.702,0.693,0.709,0.704,3.9348888889,-20.754,-20.583,-20.703,9.145,9.111,9.182,9.101,1.494,1.426,1.566,1.475,1.1824892471420438,149.775443,2.183401,0,0.226,0.218,0.235,0.225,2.0043925926,-17.053,-17.164,-16.97,8.013,7.939,8.077,7.981,-0.909,-1.023,-0.645,-0.997,2.1870397896624527
1337,4000746514890,149.8027492,2.1841954,true,false,false,false,149.802971,2.18452,0,0.544,0.535,0.552,0.545,3.5877111111,-20.027,-20.151,-20.085,8.954,8.913,8.993,8.97,0.526,0.44,0.595,0.521,1.4149828803936302,149.802004,2.183415,0,0.55,0.543,0.557,0.547,6.5432222222,-20.546,-20.629,-20.502,9.094,9.06,9.133,9.119,0.799,0.731,0.868,0.832,3.883231843770222
1338,4000746514945,149.8056595,2.1872975,false,false,false,true,149.805716,2.187516,0,0.39,0.383,0.397,0.388,9.4587857143,-19.417,-19.551,-19.188,8.661,8.62,8.695,8.66,0.461,0.382,0.547,0.47,0.8124351355760756,149.804618,2.187896,1,0.617,0.602,0.639,0.613,9.1683846154,-19.529,-19.226,-18.991,9.555,9.512,9.594,9.577,-2.455,-5.965,-2.34,-26.375,4.322015517320743
