col1,SourceID,RA,Dec,isStageOne,isStageTwo,isStageThree,isStageFour
710,4000724104529,332.9669836,-3.8280529,True,False,False,False
711,4000724104733,332.9232712,-3.8200417,False,False,False,True
712,4000724105021,332.95374060000006,-3.8101495,True,False,False,False
713,4000724105047,332.9401193,-3.8021219,False,False,True,False
714,4000724219114,189.1495305,62.1191025,False,False,True,False
715,4000724223994,16.5388447,-25.8039817,True,False,False,False
716,4000724225937,16.565777599999997,-25.7780706,False,True,False,False
717,4000724226874,16.5528697,-25.7693303,False,False,False,True
718,4000724230847,161.791875,17.276280800000002,True,False,False,False
719,4000724232664,161.77366709999995,17.2998988,False,False,False,True
720,4000724253993,6.563494,-11.0992383,True,False,False,False
721,4000724255997,6.5369992,-11.0781409,False,False,False,True
722,4000724257141,6.5281319,-11.0673899,False,False,False,True
723,4000724282893,184.22312040000003,-12.1829498,False,True,False,False
724,4000724282975,184.1919573,-12.179577900000002,False,False,False,True
725,4000724282988,184.2141199,-12.1790222,False,True,False,False
726,4000724283008,184.1784507,-12.1772892,False,True,False,False
727,4000724283054,184.1766245,-12.174196,True,False,False,False
728,4000724283160,184.2319188,-12.1698473,False,True,False,False
729,4000724283280,184.179844,-12.163329699999998,False,True,False,False
730,4000724283362,184.187624,-12.1590698,False,True,False,False
731,4000724283474,184.2099331,-12.1545364,False,False,False,True
732,4000724283495,184.2279196,-12.1523555,True,False,False,False
733,4000724283525,184.2419447,-12.1521819,False,False,False,True
734,4000724283568,184.1896681,-12.149634,False,True,False,False
735,4000724283650,184.229537,-12.1452799,False,False,False,True
736,4000724283655,184.2448323,-12.1456338,False,False,False,True
737,4000724283714,184.2021614,-12.1427619,False,True,False,False
738,4000724283809,184.2363911,-12.14019,False,True,False,False
739,4000724283860,184.1983866,-12.1286722,True,False,False,False
740,4000724283871,184.1969482,-12.1297308,False,True,False,False
741,4000724514041,161.7423141,12.6074379,False,True,False,False
742,4000724514234,161.7778208,12.6121868,True,False,False,False
743,4000724514658,161.748593,12.6275953,False,False,False,True
744,4000724514796,161.7706754,12.6307991,True,False,False,False
745,4000724515244,161.7618485,12.6569839,True,False,False,False
746,4000724515263,161.762673,12.6506475,False,False,True,False
747,4000724515286,161.7591114,12.6518265,False,True,False,False
748,4000724526631,211.440102,54.3079491,False,False,True,False
749,4000724526777,211.46679190000003,54.3174759,True,False,False,False
750,4000724527200,211.4940122,54.3344202,False,False,False,True
751,4000724527202,211.4774025,54.3339058,False,False,False,True
752,4000724527376,211.4310369,54.34277,False,False,False,True
753,4000724527421,211.502988,54.3436581,False,True,False,False
754,4000724527670,211.4792681,54.3693012,False,False,False,True
755,4000724527677,211.46781260000003,54.36484960000001,False,True,False,False
756,4000724527816,211.48052630000004,54.3659572,False,False,False,True
757,4000724541926,53.0627895,-27.8223744,False,True,False,False
758,4000724721748,211.1853213,54.49867920000001,False,False,False,True
759,4000724722577,211.2567575,54.5154855,False,False,False,True
760,4000724877525,218.1599206,33.6011118,False,False,False,True
761,4000724877602,218.1434441,33.6076532,False,False,False,True
762,4000724877743,218.1464181,33.6242234,False,False,False,True
763,4000724877923,218.12222290000005,33.6383227,False,False,True,False
764,4000724877976,218.16089069999995,33.644431700000005,False,False,True,False
765,4000725014995,149.95355969999997,2.3861465,True,False,False,False
766,4000725015052,149.9402456,2.3888677000000005,True,False,False,False
767,4000725015231,149.953457,2.3955618,False,True,False,False
768,4000725015459,149.91352790000005,2.4059322,False,False,False,True
769,4000725015740,149.9596763,2.4223426,False,True,False,False
770,4000725832151,150.3103146,1.9893989,False,False,False,True
771,4000725832193,150.2837868,1.9909433,False,True,False,False
772,4000725832254,150.2688195,1.9931417,True,False,False,False
773,4000725832361,150.303871,1.9971746,True,False,False,False
774,4000725832458,150.2847659,2.0018044,False,False,True,False
775,4000725832925,150.2797436,2.0206404,False,False,True,False
776,4000726123850,231.5545017,2.0984444,True,False,False,False
777,4000726124217,231.5818071,2.1305975,False,False,False,True
778,4000726124362,231.5624657,2.147682,True,False,False,False
779,4000726125424,53.0050243,-27.7697614,False,False,True,False
780,4000726368774,189.19922,62.32867090000001,False,False,False,True
781,4000726493080,241.1031969,43.0809093,True,False,False,False
782,4000726695803,179.28895459999995,33.5935857,False,False,True,False
783,4000726761532,179.3153616,33.6412631,False,True,False,False
784,4000727032517,23.7627918,31.2113916,False,False,False,True
785,4000727034657,23.7613768,31.214806,False,False,True,False
786,4000727257885,215.2735157,53.0503505,False,False,False,True
787,4000727258518,215.2434976,53.10362489999999,False,True,False,False
788,4000727451462,189.4619278,62.32043510000001,False,False,False,True
789,4000727684534,53.3146245,-27.8637013,False,False,False,True
790,4000727686125,53.2659216,-27.8405564,False,False,False,True
791,4000727696861,161.7846386,12.6180044,False,False,True,False
792,4000727697186,161.7508546,12.6279655,False,False,False,True
793,4000727938498,28.1975497,-13.8823178,True,False,False,False
794,4000727938760,28.199336,-13.8757851,False,False,False,True
795,4000727939611,28.20918510000001,-13.8577114,False,True,False,False
796,4000727940004,28.2185923,-13.8492708,False,True,False,False
797,4000727970930,189.03768280000003,28.9766819,True,False,False,False
798,4000727971016,189.0394198,28.9797784,False,True,False,False
799,4000727971252,189.0050882,28.9896634,False,False,True,False
800,4000727971404,189.0341295,28.9946518,False,True,False,False
801,4000727971426,189.0074359,28.9956238,False,False,False,True
802,4000727971454,189.0561333,28.99606330000001,False,False,False,True
803,4000727971511,189.0571907,28.9982994,True,False,False,False
804,4000727971704,189.0304707,29.0074192,False,False,True,False
805,4000727971875,189.05455780000003,29.022002,False,False,True,False
806,4000728594072,53.1150257,-27.7674933,False,True,False,False
807,4000728620623,214.33045640000003,52.379711,False,False,True,False
808,4000728620668,214.3763254,52.38228400000001,False,True,False,False
809,4000728620763,214.3594701,52.3912211,False,False,False,True
810,4000728620924,214.3649949,52.4064845,False,True,False,False
811,4000728621035,214.4068045,52.4013503,False,False,False,True
812,4000728621343,150.04897150000005,2.0733403000000004,False,False,False,True
813,4000728621374,150.0580716,2.0758829,False,True,False,False
814,4000728621375,150.023076,2.0768313000000003,False,False,True,False
815,4000728621609,150.02875469999995,2.0920648,False,True,False,False
816,4000728621615,150.0348824,2.0919165,False,True,False,False
817,4000728622056,150.0469717,2.1186723,False,False,True,False
818,4000728622129,150.0423829,2.1248636000000003,False,True,False,False
819,4000728736821,186.5838634,48.4649534,False,True,False,False
820,4000728743613,186.5813884,48.5066662,False,False,False,True
821,4000729034586,195.3776945,27.8624691,False,False,True,False
822,4000729035116,195.334644,27.874996000000003,False,False,False,True
823,4000729035666,195.3347544,27.8792709,False,True,False,False
824,4000729036685,195.39747480000003,27.8879035,False,True,False,False
825,4000729037006,195.3855909,27.8909509,False,False,True,False
826,4000729419847,192.4112025,21.9194608,False,False,False,True
827,4000729420549,192.3981773,21.9505231,False,True,False,False
828,4000729422923,150.4597777,2.1740119,False,False,True,False
829,4000729422984,150.45527090000004,2.1762498,True,False,False,False
830,4000729423354,150.4192866,2.1924121,False,True,False,False
831,4000729423479,150.4616227,2.1971533,False,False,True,False
832,4000729423531,150.44746,2.1991292,True,False,False,False
833,4000729423684,150.41867140000005,2.2050475,False,True,False,False
834,4000729423793,150.4550591,2.2098297,False,True,False,False
835,4000729424061,150.44529690000005,2.2246159,False,False,False,True
836,4000729424141,150.4683236,2.2229186000000003,False,True,False,False
837,4000729646018,214.523852,52.62500110000001,False,True,False,False
838,4000729646084,214.52546490000003,52.6287764,False,True,False,False
839,4000729646130,214.5442282,52.6315438,False,True,False,False
840,4000729646162,214.5856771,52.6336481,False,False,False,True
841,4000729646233,214.5395294,52.63884300000001,False,True,False,False
842,4000729646485,214.5862002,52.65345350000001,False,False,True,False
843,4000729646556,214.5956719,52.6579966,False,False,False,True
844,4000729646566,214.5932282,52.65675570000001,True,False,False,False
845,4000729646661,214.5383984,52.6630055,True,False,False,False
846,4000729646664,214.5492164,52.6627502,False,True,False,False
847,4000729646696,214.5210165,52.6735574,False,False,True,False
848,4000729646701,214.5445051,52.666684,False,False,False,True
849,4000729647817,189.4369334,62.36372909999999,True,False,False,False
850,4000729648419,189.2990356,62.412324,False,False,True,False
851,4000729713717,219.3837885,35.6202307,False,False,False,True
852,4000730003943,189.2495614,62.23484820000001,False,True,False,False
853,4000730004640,43.5152293,-83.171072,False,False,True,False
854,4000730004978,43.5069376,-83.15940379999998,False,False,False,True
855,4000730005281,43.2444409,-83.1528382,False,False,False,True
856,4000730005379,43.156996,-83.1509981,True,False,False,False
857,4000730005479,43.1625226,-83.14866540000001,False,True,False,False
858,4000730005592,43.6282015,-83.1470861,True,False,False,False
859,4000730005650,43.7400365,-83.1455993,False,True,False,False
860,4000730005937,43.3137405,-83.1407021,False,False,False,True
861,4000730006322,43.2250877,-83.13508409999999,False,False,True,False
862,4000730006416,43.25522470000001,-83.13216729999998,False,True,False,False
863,4000730006606,43.4256499,-83.1274437,False,True,False,False
864,4000730006662,43.2635549,-83.1274308,False,False,True,False
865,4000730006682,43.5217884,-83.126873,False,False,False,True
866,4000730006831,43.51305470000001,-83.1211992,True,False,False,False
867,4000730006914,43.4616183,-83.1188647,True,False,False,False
868,4000730008070,194.30701,34.305066499999995,False,True,False,False
869,4000730009090,194.3017214,34.3308265,False,False,False,True
870,4000730420306,6.3534376,34.6731542,False,False,True,False
871,4000730420614,6.3498750999999976,34.687527100000004,True,False,False,False
872,4000730420630,6.39749,34.6894677,False,True,False,False
873,4000730421045,6.3470469000000005,34.701695,False,False,False,True
874,4000730421141,6.3524061,34.703812799999994,False,False,True,False
875,4000730421393,6.3529429,34.7117469,False,False,False,True
876,4000730421468,6.387133,34.7178639,False,False,False,True
877,4000730791431,359.9254442,-50.1487487,False,False,False,True
878,4000731071746,150.3442826,1.8709388,False,True,False,False
879,4000731072449,150.3358941,1.903574,False,False,False,True
880,4000731072464,150.3454842,1.9038797,False,True,False,False
881,4000731072574,150.3270771,1.9095948,False,True,False,False
882,4000731072715,150.3294382,1.9203642,False,False,True,False
883,4000731072726,150.31762030000004,1.9223518,False,True,False,False
884,4000731072797,150.31936530000004,1.9236232,False,False,False,True
885,4000731072808,150.3090772,1.9164095,False,True,False,False
886,4000731072862,150.3624783,1.9186352,True,False,False,False
887,4000731296492,342.1759759,-44.5359296,False,False,True,False
888,4000731297667,342.1506086,-44.5168191,True,False,False,False
889,4000731334208,355.3289783,-51.3317131,False,True,False,False
890,4000731518210,194.8691444,14.1462225,False,False,True,False
891,4000731518308,194.8351777,14.153915,False,False,False,True
892,4000731519646,194.8968019,14.1870911,False,False,False,True
893,4000731519714,194.8600041,14.1906937,False,False,False,True
894,4000731522443,135.1347623,39.0494691,True,False,False,False
895,4000731523847,135.1415176,39.0777919,False,False,False,True
896,4000731934010,132.0432979,44.7581834,True,False,False,False
897,4000731934703,132.0187102,44.7659542,False,True,False,False
898,4000731934845,132.1015861,44.7687016,False,False,True,False
899,4000731934880,132.0678926,44.7688171,False,True,False,False
900,4000731934885,132.0916481,44.7683958,True,False,False,False
901,4000731935223,132.0815026,44.777173,False,False,True,False
902,4000731935758,132.0323824,44.7883018,False,False,True,False
903,4000731935848,132.0520733,44.7903313,True,False,False,False
904,4000731935951,132.05477779999998,44.7931848,False,True,False,False
905,4000731936323,132.057495,44.8010262,True,False,False,False
906,4000731936332,132.0721952,44.8013629,False,True,False,False
907,4000731936972,132.04409429999998,44.8051489,False,True,False,False
908,4000731937158,132.0600139,44.81241470000001,False,True,False,False
909,4000732325755,12.0323422,40.399156700000006,False,False,False,True
910,4000732325845,12.028716,40.400929100000006,False,False,False,True
911,4000732326093,12.0293084,40.40769870000001,False,True,False,False
912,4000732326176,12.0242637,40.40985429999999,False,False,True,False
913,4000732326359,12.0462047,40.413107200000006,False,False,False,True
914,4000732326908,12.075889300000002,40.4205959,False,False,False,True
915,4000732327153,12.025259599999998,40.423758,False,True,False,False
916,4000732327339,12.0559085,40.42658170000001,False,False,False,True
917,4000732327406,12.0434437,40.4277712,False,True,False,False
918,4000732327594,12.048219,40.429197,False,False,False,True
919,4000732327646,12.0510543,40.4297658,False,True,False,False
920,4000732327697,12.0778931,40.4303749,False,False,True,False
921,4000732329009,12.0597559,40.4481221,True,False,False,False
922,4000732329250,12.0499006,40.4547203,False,True,False,False
923,4000732329298,12.052240199999998,40.4543473,False,False,True,False
924,4000732679347,189.2485644,62.0474019,False,True,False,False
925,4000732679365,189.229428,62.0493166,False,True,False,False
926,4000732679404,189.2433284,62.0516951,False,False,True,False
927,4000732679560,189.2382557,62.06308129999999,True,False,False,False
928,4000732679675,189.2281754,62.0741438,False,True,False,False
929,4000732679702,189.2570903,62.07329839999999,False,False,False,True
930,4000732680013,189.2286032,62.0931454,False,False,False,True
931,4000734196787,150.2034695,2.4567271,False,False,False,True
932,4000734196846,150.2106811,2.4584496,False,False,False,True
933,4000734196980,150.2337604,2.4634724,False,False,False,True
934,4000734197026,150.21819680000004,2.4646554,False,False,True,False
935,4000734197078,150.2260657,2.4670526,False,True,False,False
936,4000734197418,150.2377918,2.4802019,True,False,False,False
937,4000735247518,214.8861394,52.7342828,False,True,False,False
938,4000735247551,214.8581992,52.7404551,False,False,False,True
939,4000735247670,214.89572740000003,52.7555769,False,False,False,True
940,4000735396997,236.8482531,17.691064,False,True,False,False
941,4000735397024,236.8513755,17.6947875,False,False,False,True
942,4000735397083,236.8396951,17.7020635,True,False,False,False
943,4000735397136,236.8083639,17.7069144,False,False,False,True
944,4000735397195,236.8266543,17.71247,False,True,False,False
945,4000735397238,236.8235962,17.715757800000006,False,False,True,False
946,4000735397268,236.8403944,17.717444600000004,False,True,False,False
947,4000735397648,236.8237905,17.745993300000006,False,False,True,False
948,4000735754270,149.9343396,2.7525974,False,False,False,True
949,4000735754448,149.9188363,2.760545,False,True,False,False
950,4000735754570,149.96979480000005,2.7677384,False,True,False,False
951,4000735754703,149.9439507,2.7746467,False,True,False,False
952,4000735754949,149.92594430000003,2.7862538,False,False,True,False
953,4000735886867,150.4299034,2.1241249,True,False,False,False
954,4000735886881,150.43141880000005,2.1251243,True,False,False,False
955,4000735886941,150.4519326,2.1274921,False,True,False,False
956,4000735887169,150.4311945,2.1366023,False,False,False,True
957,4000735887207,150.4493795,2.1369553,True,False,False,False
958,4000735887359,150.45338569999996,2.1426276,False,True,False,False
959,4000735887534,150.4610251,2.1496321,False,False,False,True
960,4000735887780,150.4204554,2.1589316000000003,False,False,True,False
961,4000735887913,150.4517378,2.1639656000000005,False,True,False,False
962,4000736098936,161.77183490000004,11.833771,False,False,True,False
963,4000736222663,34.4242016,-5.2844272000000005,False,True,False,False
964,4000736223525,149.8678495,1.7480127,False,True,False,False
965,4000736223555,149.8603735,1.7493245,True,False,False,False
966,4000736224169,149.85719450000005,1.7766572,False,True,False,False
967,4000736225009,33.549769500000004,-4.1129646,True,False,False,False
968,4000736225755,33.5187857,-4.0962036,False,False,False,True
969,4000736225757,33.541518,-4.0965708,False,False,False,True
970,4000736226045,33.5383559,-4.0926135000000015,False,False,True,False
971,4000736491705,133.0705544,-69.0345068,False,False,False,True
972,4000736491803,133.04898500000002,-69.0337032,True,False,False,False
973,4000736492404,133.1531713,-69.0241845,False,False,False,True
974,4000736493241,133.1309517,-69.01526590000002,True,False,False,False
975,4000736493951,13.5351395,39.7747559,False,False,False,True
976,4000736493970,13.5690914,39.7748811,False,True,False,False
977,4000736497947,264.7318542,69.0417622,False,False,False,True
978,4000736497966,264.71749040000003,69.04277259999999,False,True,False,False
979,4000736498000,264.7753037,69.0439635,True,False,False,False
980,4000736498075,264.6975602,69.0473251,False,True,False,False
981,4000736498268,264.6724177,69.05830390000001,False,True,False,False
982,4000736498294,264.7932968,69.0597133,False,False,True,False
983,4000736498356,264.7016553,69.0623972,False,True,False,False
984,4000736498396,264.6818766,69.06436490000002,False,True,False,False
985,4000736498507,264.7335254,69.07082209999999,False,True,False,False
986,4000736498573,264.7344374,69.0751125,False,False,False,True
987,4000736498638,264.7043487,69.0788736,False,True,False,False
988,4000736498704,264.71467140000004,69.0821953,False,False,True,False
989,4000736498743,264.6720123,69.0850801,False,True,False,False
990,4000736498809,264.6851386,69.0859938,False,True,False,False
991,4000736498821,264.6815281,69.091613,True,False,False,False
992,4000736498922,264.7213491,69.0927473,False,True,False,False
993,4000736626330,111.1387108,-79.2328007,False,False,True,False
994,4000736626702,110.9960087,-79.20892420000001,False,False,False,True
995,4000736626942,111.00817279999998,-79.19446579999997,True,False,False,False
996,4000736626965,111.071358,-79.1931956,False,False,False,True
997,4000736627608,9.8645874,0.8485461,False,True,False,False
998,4000736631176,150.1330225,1.8714062,False,True,False,False
999,4000736631194,150.13069280000005,1.8717253,False,True,False,False
1000,4000736631264,150.1292541,1.8737948,False,True,False,False
1001,4000736631483,150.13770300000004,1.8822919,True,False,False,False
1002,4000736631742,150.1016169,1.8943631,False,True,False,False
1003,4000736631745,150.13032280000004,1.8960556,False,False,False,True
1004,4000736631767,150.1337074,1.8949215,False,False,True,False
1005,4000736632091,150.09391230000003,1.9099911,False,False,True,False
1006,4000736769970,189.6107211,62.35561310000001,True,False,False,False
1007,4000736773257,260.0579009,35.5952133,True,False,False,False
1008,4000736773497,260.05609480000004,35.60013989999999,False,True,False,False
1009,4000736785855,183.8055979,13.0050159,False,True,False,False
1010,4000736790344,183.7950342,13.0371676,False,True,False,False
1011,4000736925427,150.34655039999996,1.946906,False,False,False,True
1012,4000736925720,150.3267678,1.9591436,False,True,False,False
1013,4000736925915,150.3635894,1.9726424,True,False,False,False
1014,4000736934766,132.1548125,44.7093274,False,True,False,False
1015,4000736935023,132.1496071,44.7157054,False,True,False,False
1016,4000736938465,322.3679897,-7.713340700000002,True,False,False,False
1017,4000736938977,322.3611369,-7.696219099999999,True,False,False,False
1018,4000736938990,322.3395958,-7.695744500000001,False,False,True,False
1019,4000736939114,322.38723710000005,-7.6925319,True,False,False,False
1020,4000736939142,322.338996,-7.6919434,False,False,True,False
1021,4000736940418,322.38947189999993,-7.6684739,False,False,False,True
1022,4000736940602,322.354135,-7.666763400000002,False,False,False,True
1023,4000736940672,216.03382180000003,24.1170462,False,True,False,False
1024,4000736940726,216.03350490000005,24.1228705,False,True,False,False
1025,4000736940977,216.0670013,24.151693,False,False,False,True
1026,4000736940980,216.0316671,24.1518192,True,False,False,False
1027,4000736941138,50.5268481,-15.420814300000002,False,False,True,False
1028,4000736941665,50.5023863,-15.4077733,False,False,False,True
1029,4000736945524,50.5046891,-15.3796464,True,False,False,False
1030,4000736977801,149.8087812,2.5270048,False,True,False,False
1031,4000737052907,206.8105906,-11.6569737,False,True,False,False
1032,4000737053572,354.60904300000016,26.9962995,False,False,True,False
1033,4000737054224,354.60776789999994,27.0240538,False,False,False,True
1034,4000737055536,53.186624,-27.7944466,False,False,False,True
1035,4000737164265,189.0941721,62.2629223,False,False,False,True
1036,4000737175739,127.0878873,41.8359739,False,False,False,True
1037,4000737178735,127.1130855,41.8773966,False,False,False,True
1038,4000737189169,7.786973700000001,37.888917600000006,False,True,False,False
1039,4000737190655,7.8119943,37.919007,False,True,False,False
1040,4000737190705,7.806275999999999,37.9228696,False,False,False,True
1041,4000737204343,210.0140041,14.497453699999998,False,True,False,False
1042,4000737204577,210.0462619,14.5073992,False,True,False,False
1043,4000737204665,209.9792886,14.5088126,False,True,False,False
1044,4000737204965,209.9897153,14.5157392,False,False,True,False
1045,4000737205049,210.0283594,14.5177741,True,False,False,False
1046,4000737205140,210.0480436,14.5200851,False,False,True,False
1047,4000737205661,210.0112925,14.5421896,False,True,False,False
1048,4000737230921,170.0876696,-12.02651,False,False,False,True
1049,4000737237846,109.5097594,37.6770243,True,False,False,False
1050,4000737237916,109.4953183,37.683173,False,True,False,False
1051,4000737237925,109.4904863,37.68421729999999,False,False,False,True
1052,4000737237972,109.5020381,37.690718,False,True,False,False
1053,4000737238004,109.5186887,37.69241829999999,False,False,True,False
1054,4000737238025,109.4977713,37.69429270000001,False,True,False,False
1055,4000737238094,109.4848458,37.7002698,False,True,False,False
1056,4000737238265,109.5110683,37.7168537,False,False,True,False
1057,4000737238278,109.4881335,37.7120738,False,False,False,True
1058,4000737238307,109.5145779,37.7193059,False,False,False,True
1059,4000737238954,109.4577764,37.71508,False,False,False,True
1060,4000737985598,254.9492165,-0.547651,False,False,False,True
1061,4000738039304,149.9675195,1.7308878,False,False,False,True
1062,4000738039424,150.0063272,1.7381084999999998,False,False,False,True
1063,4000738039550,149.9873441,1.7449869999999998,False,True,False,False
1064,4000738039609,149.9579272,1.7471077000000002,True,False,False,False
1065,4000738039802,149.9825988,1.7572516,True,False,False,False
1066,4000738251119,254.9492047,-0.5325810000000001,False,False,False,True
1067,4000738414561,157.22745790000005,68.4777554,False,True,False,False
1068,4000738418208,206.8550191,-11.7623118,False,False,False,True
1069,4000738419359,206.8839351,-11.731167999999998,False,False,False,True
1070,4000738419445,206.8900041,-11.7327699,True,False,True,False
1071,4000738622825,150.02914030000005,2.0351173,False,False,False,True
1072,4000738623117,150.0164958,2.0462796,True,False,False,False
1073,4000738623627,150.04611630000005,2.0689109,False,False,False,True
1074,4000738747841,197.9440095,-1.2512322,False,True,False,False
1075,4000738747854,197.897452,-1.2484993,False,True,False,False
1076,4000738748026,197.905565,-1.2411027,False,False,True,False
1077,4000738748100,197.9226523,-1.23741,False,True,False,False
1078,4000738748106,197.9271949,-1.2377693,True,False,False,False
1079,4000738748133,197.94435890000003,-1.2358933,False,False,False,True
1080,4000738748146,197.8943286,-1.2357848,False,True,False,False
1081,4000738748253,197.9300015,-1.2303093,True,False,False,False
1082,4000738748490,197.9227774,-1.2172665,True,False,False,False
1083,4000738982392,222.87655640000003,-2.6783694,False,False,False,True
1084,4000738982424,222.8565205,-2.6756906000000003,False,True,False,False
1085,4000738982590,222.88915930000005,-2.6631739,False,True,False,False
1086,4000738983226,49.5860401,-25.6081924,True,False,False,False
1087,4000738984234,49.557283,-25.5656195,False,True,False,False
1088,4000738984576,160.17544719999995,-11.919746,False,True,False,False
1089,4000738984854,160.158836,-11.8976912,True,False,False,False
1090,4000738985014,160.2121388,-11.8678578,False,True,False,False
1091,4000738985084,160.1709917,-11.8819436,False,True,False,False
1092,4000738985089,160.17690349999995,-11.8734021,False,False,True,False
1093,4000739189172,194.9738563,27.9590303,False,True,False,False
1094,4000739191347,52.895191,-27.9432691,False,True,False,False
1095,4000739191401,52.9086634,-27.9408716,False,False,False,True
1096,4000739191537,52.9091966,-27.9329459,False,False,True,False
1097,4000739191792,222.86917140000003,-2.6807029,False,True,False,False
1098,4000739278890,16.057397599999998,-72.8371862,False,True,False,False
1099,4000739280424,15.9612536,-72.8352579,False,False,True,False
1100,4000739314534,109.3600084,37.7606245,True,False,False,False
1101,4000739375742,189.2841821,62.2831282,False,False,False,True
1102,4000739629372,184.792046,47.3456194,False,True,False,False
1103,4000739671686,149.6486407,1.8563488,False,True,False,False
1104,4000739671702,149.640445,1.8571943,False,True,False,False
1105,4000739671792,149.6371026,1.8630374,False,False,False,True
1106,4000739672051,149.6488581,1.8751903000000003,False,False,False,True
1107,4000739672089,149.6186844,1.8767738,False,True,False,False
1108,4000739672121,149.6313091,1.8797077,False,False,False,True
1109,4000739672132,149.6413166,1.8846027,False,False,True,False
1110,4000739822287,149.7791656,2.4774339,True,False,False,False
1111,4000739823125,189.5457847,62.2877661,False,True,False,False
1112,4000740198072,205.8591127,-38.1932055,False,True,False,False
1113,4000740199630,205.9115174,-38.1760608,False,False,True,False
1114,4000740340695,214.3773962,52.3742953,False,False,False,True
1115,4000740340699,214.3233234,52.3746615,False,True,False,False
1116,4000740340862,214.3072034,52.37935529999999,True,False,False,False
1117,4000740342148,214.3277736,52.4192921,False,True,False,False
1118,4000740506349,192.5029699,39.9880294,False,True,False,False
1119,4000740506687,192.5729408,40.0147746,True,False,False,False
1120,4000740507668,132.1132767,44.725782,False,False,False,True
1121,4000740616180,132.21002140000002,44.7148352,False,True,False,False
1122,4000740616883,132.2268274,44.7302607,False,False,True,False
1123,4000740617165,132.224794,44.7394225,False,False,False,True
1124,4000740676474,260.05538160000003,35.6109105,False,True,False,False
1125,4000740682154,3.6788603,-30.4556235,False,False,False,True
1126,4000740682240,3.707385,-30.4506387,False,True,False,False
1127,4000740682265,3.664689,-30.4491634,False,True,False,False
1128,4000740682346,3.6689902,-30.440122,False,False,True,False
1129,4000740717089,150.68091130000005,2.4766215,False,True,False,False
1130,4000740717402,150.6636395,2.489096,True,False,False,False
1131,4000740717472,150.66372030000005,2.4929818,False,False,True,False
1132,4000740717714,150.6514191,2.5031063,False,False,False,True
1133,4000740717730,150.6361746,2.503757,False,True,False,False
1134,4000740717819,150.6358526,2.5093982999999995,False,False,False,True
1135,4000740741903,34.4231803,-5.2893691,False,True,False,False
1136,4000740745840,211.187569,54.4993228,False,False,False,True
1137,4000740781114,162.1128888,12.6494277,False,True,False,False
1138,4000740788547,162.0619451,12.6529982,False,False,True,False
1139,4000740795305,162.0670363,12.658579199999998,False,False,False,True
1140,4000740796289,162.0906042,12.6599815,True,False,False,False
1141,4000740799223,162.099764,12.6793812,True,False,False,False
1142,4000741011231,240.9987495,43.394317,False,True,False,False
1143,4000741011498,240.9326118,43.4076717,False,True,False,False
1144,4000741011571,240.93972230000003,43.41090670000001,False,True,False,False
1145,4000741012611,240.93635130000004,43.4385469,False,False,True,False
1146,4000741012706,240.9876114,43.4410857,False,True,False,False
1147,4000741364468,259.3182927,59.6949615,True,False,False,False
1148,4000741364597,259.3281708,59.7002413,False,False,False,True
1149,4000741364709,259.3332004,59.7026803,False,True,False,False
1150,4000741364746,259.3258916,59.7036593,False,False,False,True
1151,4000741364984,259.4036226,59.709822,True,False,False,False
1152,4000741365139,259.4026935,59.7155156,False,True,False,False
1153,4000741365795,259.342613,59.7397159,False,False,True,False
1154,4000741535588,351.4666822,28.4298597,False,True,False,False
1155,4000741535679,351.4203656,28.432842200000003,True,False,False,False
1156,4000741535833,351.4211393,28.4379472,True,False,False,False
1157,4000741536183,351.43422460000005,28.4532905,False,False,False,True
1158,4000742011809,52.0703948,-31.0572792,False,False,False,True
1159,4000742113099,52.88328320000001,-27.9447049,False,True,False,False
1160,4000742114412,207.1352657,-37.9871928,False,True,False,False
1161,4000742116047,207.1297907,-37.9618315,False,False,True,False
1162,4000742124502,23.8218663,31.3442588,False,False,False,True
1163,4000742124632,23.807179,31.3466274,True,False,False,False
1164,4000742124923,23.7936234,31.355567600000004,False,True,False,False
1165,4000742125007,23.8016427,31.3550477,True,False,False,False
1166,4000742125073,23.8142697,31.3570302,False,False,False,True
1167,4000742125513,23.8129554,31.3663148,False,True,False,False
1168,4000742125611,23.7939748,31.3695164,False,False,False,True
1169,4000742125733,23.8200727,31.3716272,False,False,False,True
1170,4000742126224,23.8451548,31.389175800000004,False,True,False,False
1171,4000742126446,23.8374317,31.3834637,False,False,True,False
1172,4000742323950,202.3409529,47.1896444,True,False,False,False
1173,4000742328098,202.3411486,47.2048152,False,True,False,False
1174,4000742453234,202.3551843,47.1803999,False,True,False,False
1175,4000742455386,202.3785651,47.1949196,False,False,True,False
1176,4000742617597,150.183232,2.1145162,True,False,False,False
1177,4000742617630,150.1629719,2.1174049,False,False,True,False
1178,4000742618454,150.1633893,2.1559763,False,False,True,False
1179,4000742618827,150.35539609999995,2.6195229,False,True,False,False
1180,4000742619004,150.3564121,2.6415704,False,True,False,False
1181,4000742619124,150.3358336,2.6495065,True,False,False,False
1182,4000742619167,150.3507543,2.6522356,False,True,False,False
1183,4000742619263,150.36390790000004,2.657039,True,False,False,False
1184,4000742619501,150.3400478,2.6701159,False,False,True,False
1185,4000742619575,150.3473731,2.6766497000000005,False,True,False,False
1186,4000742619597,150.3596211,2.6787573,False,True,False,False
1187,4000742685660,214.54749980000005,52.5278676,True,False,False,False
