"col1","SourceID","RA_1a","Dec_1a","isStageOne","isStageTwo","isStageThree","isStageFour","ra_1","dec_1","type_1","zpdf_1","zpdf_l68_1","zpdf_h68_1","zminchi2_1","chi2_best_1","m_i_1","m_z_1","m_k_1","mass_med_1","mass_med_min68_1","mass_med_max68_1","mass_best_1","sfr_med_1","sfr_med_min68_1","sfr_med_max68_1","sfr_best_1","Separation_1","ra_2","dec_2","type_2","zpdf_2","zpdf_l68_2","zpdf_h68_2","zminchi2_2","chi2_best_2","m_i_2","m_z_2","m_k_2","mass_med_2","mass_med_min68_2","mass_med_max68_2","mass_best_2","sfr_med_2","sfr_med_min68_2","sfr_med_max68_2","sfr_best_2","Separation_2"
20824,6000403672374,150.17851409999997,2.6217447,0,0,0,1,150.178359,2.620621,0,3.84,3.135,4.767,3.734,1.9267538462,-21.969,-22.078,-22.014,9.569,9.375,9.689,9.637,0.964,0.664,1.251,-0.952,4.083592505477534,,,,,,,,,,,,,,,,,,,,
20872,6000408978104,149.6448015,2.0529947,0,1,0,0,149.644753,2.053012,2,0.929,0.922,0.937,0.929,2.8122413793,-23.019,-23.233,-23.58,10.902,10.866,10.938,10.876,1.2,1.132,1.268,1.203,0.1852696277405898,149.645251,2.053489,0,1.597,1.457,1.782,1.728,0.67611481481,-22.281,-22.33,-22.784,10.49,10.416,10.619,10.598,1.55,-1.401,1.682,-1.396,2.4045288442575248
20873,6000408978105,149.64437180000004,2.0526956000000003,0,0,0,0,149.644353,2.052737,0,0.794,0.785,0.802,0.795,2.0040172414,-22.042,-22.184,-22.283,10.129,10.082,10.177,10.167,1.274,1.156,1.431,1.19,0.1636692614300623,149.64367,2.053235,0,0.709,0.658,0.794,0.686,1.2785423077,-19.391,-19.38,-19.519,9.255,9.149,9.344,9.239,-0.708,-0.842,-0.406,-0.801,3.1852240533140583
20874,6000408978375,149.6418083,2.0650223000000003,0,0,1,0,149.64226,2.065123,0,0.745,0.72,0.763,0.748,1.128962963,-20.354,-20.341,-20.351,9.401,9.351,9.461,9.452,0.268,0.149,0.373,0.288,1.6650085468532454,149.64226,2.065123,0,0.745,0.72,0.763,0.748,1.128962963,-20.354,-20.341,-20.351,9.401,9.351,9.461,9.452,0.268,0.149,0.373,0.288,1.6650085468532454
20875,6000408978460,149.6288135,2.0594488,0,0,1,0,149.62879,2.05949,0,0.532,0.514,0.544,0.538,3.6803928571,-21.606,-22.023,-22.996,10.7,10.666,10.734,10.72,0.201,0.132,0.269,0.245,0.170724161356909,149.628062,2.059256,0,1.24,1.217,1.26,1.257,2.6769,-22.117,-22.076,-22.65,10.125,10.057,10.175,10.127,1.398,1.32,1.492,1.345,2.7913231443553563
21028,6000425204617,149.8293822,2.5004139,1,0,0,0,149.830156,2.50061,0,1.633,0.9,2.253,2.172,0.41442565217,-18.503,-18.589,-18.395,8.447,8.216,8.636,8.643,-0.093,-0.386,0.213,-0.491,2.8711708315941546,149.830156,2.50061,0,1.633,0.9,2.253,2.172,0.41442565217,-18.503,-18.589,-18.395,8.447,8.216,8.636,8.643,-0.093,-0.386,0.213,-0.491,2.8711708315941546
21034,6000426838724,150.0424177,2.2507147,0,0,0,1,150.042553,2.250686,0,0.752,0.743,0.764,0.75,0.93443571429,-21.617,-21.633,-21.741,9.927,9.884,9.97,9.923,1.119,1.04,1.187,1.108,0.4975500424602423,,,,,,,,,,,,,,,,,,,,
21035,6000426839025,150.01391,2.2352196,0,0,0,1,150.014083,2.235207,0,0.29,0.283,0.297,0.293,8.2222758621,-19.105,-19.371,-21.075,8.921,8.877,8.965,8.912,0.679,0.611,0.759,0.63,0.6239770393508387,,,,,,,,,,,,,,,,,,,,
21055,6000430026445,150.4750813,2.0929056,0,0,0,1,150.475193,2.092747,0,0.846,0.822,0.864,0.857,2.6360464286,-20.458,-20.588,-20.909,9.473,9.408,9.529,9.496,0.844,0.744,1.047,0.777,0.6981978022179051,,,,,,,,,,,,,,,,,,,,
21088,6000435015979,149.8791812,2.1176664,0,0,0,1,149.878965,2.1171,0,0.697,0.617,0.742,0.732,1.3892296296,-17.86,-17.995,-17.829,8.422,8.331,8.506,8.453,-0.455,-0.673,-0.223,-0.603,2.1823471784368724,,,,,,,,,,,,,,,,,,,,
21089,6000435260579,150.22171980000005,2.5599342000000003,1,0,0,0,150.221767,2.559923,0,0.241,0.233,0.247,0.243,4.0749310345,-19.743,-19.967,-20.122,9.788,9.722,9.83,9.792,-0.319,-0.4,-0.238,-0.335,0.1744732367444448,150.221341,2.560485,0,1.973,1.819,2.827,1.866,1.5353346154,-19.447,-19.764,-20.31,8.712,8.616,8.958,8.661,0.989,0.673,1.119,1.042,2.405769244656019
21100,6000435703307,150.5406477,2.2605734,0,1,0,0,150.540884,2.260791,0,0.153,0.088,0.166,0.159,5.0922222222,-19.048,-19.246,-19.27,9.4,9.366,9.434,9.262,-0.8,-0.869,-0.732,-0.933,1.1559339711875682,150.540884,2.260791,0,0.153,0.088,0.166,0.159,5.0922222222,-19.048,-19.246,-19.27,9.4,9.366,9.434,9.262,-0.8,-0.869,-0.732,-0.933,1.1559339711875682
21101,6000435703341,150.5088771,2.2640459,0,1,0,0,150.508729,2.264152,0,0.256,0.231,0.266,0.262,3.2336827586,-20.493,-20.702,-20.736,9.655,9.618,9.692,9.711,-0.001,-0.07,0.068,0.038,0.6555222218248529,150.509239,2.264666,0,0.701,0.693,0.708,0.702,2.7045185185,-20.517,-20.538,-20.874,9.53,9.474,9.576,9.546,0.616,0.537,0.696,0.628,2.5842162281911913
21102,6000435703540,150.5257809,2.2753238,0,0,0,1,150.525629,2.275359,0,2.043,2.021,2.073,2.035,1.3437827586,-23.654,-23.731,-23.859,10.697,10.658,10.737,10.68,1.8,1.731,1.869,1.777,0.5609105077147138,,,,,,,,,,,,,,,,,,,,
21103,6000435873169,150.1445904,2.415955,0,0,0,1,150.144464,2.415909,0,0.832,0.824,0.841,0.832,2.2218321429,-21.602,-21.651,-21.938,10.026,9.98,10.076,10.007,0.938,0.696,1.05,0.95,0.48385620904552196,,,,,,,,,,,,,,,,,,,,
21104,6000435874352,150.2244619,2.1870532000000003,0,1,0,0,150.224488,2.186394,0,3.704,3.528,3.835,3.674,1.1758269231,-21.055,-21.605,-21.924,9.348,9.204,9.526,9.123,1.289,1.121,1.685,1.781,2.3749766656983184,150.224488,2.186394,0,3.704,3.528,3.835,3.674,1.1758269231,-21.055,-21.605,-21.924,9.348,9.204,9.526,9.123,1.289,1.121,1.685,1.781,2.3749766656983184
21105,6000435874538,150.23687019999997,2.1944089,0,0,1,0,150.236936,2.194929,0,0.389,0.382,0.396,0.387,2.1023103448,-19.991,-20.158,-20.09,9.48,9.391,9.53,9.472,0.034,-0.055,0.128,0.004,1.8872630489407438,150.236936,2.194929,0,0.389,0.382,0.396,0.387,2.1023103448,-19.991,-20.158,-20.09,9.48,9.391,9.53,9.472,0.034,-0.055,0.128,0.004,1.8872630489407438
21107,6000435935138,150.0919705,2.5250763,1,0,0,0,150.091387,2.524774,0,0.89,0.875,0.905,0.891,0.86418275862,-21.078,-21.412,-21.597,9.854,9.811,9.893,9.827,0.918,0.835,0.999,0.913,2.363960680675156,150.091387,2.524774,0,0.89,0.875,0.905,0.891,0.86418275862,-21.078,-21.412,-21.597,9.854,9.811,9.893,9.827,0.918,0.835,0.999,0.913,2.363960680675156
21108,6000435935191,150.1026979,2.550489,0,0,0,1,150.102853,2.55061,0,0.523,0.504,0.539,0.511,1.1650851852,-19.766,-19.873,-19.694,9.158,9.103,9.275,9.198,-0.13,-0.243,0.122,-0.159,0.707739961705242,,,,,,,,,,,,,,,,,,,,
21109,6000435935244,150.09172859999995,2.5385392,0,0,1,0,150.091601,2.537306,0,0.26,0.253,0.267,0.258,5.1788275862,-21.6,-21.887,-22.163,10.35,10.316,10.384,10.436,-2.9,-2.968,-2.832,-2.85,4.463175516812251,150.09256,2.537064,0,0.059,0.043,0.074,0.064,4.6976551724,-13.393,-13.761,-14.65,7.029,7.009,7.134,6.717,-1.559,-1.858,-1.292,-1.304,6.094626474181263
21114,6000435965392,149.8140013,2.4905072999999995,0,0,0,1,149.813935,2.490467,0,0.22,0.213,0.227,0.22,3.6480714286,-19.029,-19.107,-18.973,8.741,8.706,8.78,8.773,-0.007,-0.076,0.067,0.027,0.27912144515654025,,,,,,,,,,,,,,,,,,,,
21115,6000435967551,150.2996901,2.5201929,1,0,0,0,150.299842,2.52016,0,0.66,0.653,0.668,0.661,1.1277230769,-19.864,-19.764,-19.767,8.953,8.869,9.021,8.959,0.622,0.494,0.819,0.524,0.5590025468010916,150.300549,2.520199,0,0.098,0.078,0.109,0.1,1.8180481481,-15.097,-15.36,-15.403,7.518,7.466,7.62,7.588,-2.285,-2.371,-2.21,-2.258,3.08912738607704
21116,6000435967647,150.3155892,2.5522287999999995,0,1,0,0,150.315818,2.552432,0,0.621,0.613,0.628,0.623,0.89809259259,-20.639,-20.642,-20.621,9.423,9.348,9.48,9.447,0.668,0.554,0.84,0.547,1.101010822696029,150.314493,2.550681,0,0.487,0.19,0.721,0.652,0.24664538462,-16.374,-16.486,-16.347,7.581,7.358,7.79,7.821,-1.086,-1.392,-0.758,-1.517,6.825734743323163
21118,6000435977133,150.40995669999995,1.9795824,1,0,0,0,150.409996,1.979553,0,0.29,0.282,0.298,0.289,1.7389068966,-19.34,-19.528,-19.963,9.565,9.522,9.599,9.523,-1.047,-1.15,-0.817,-1.167,0.1766205304049715,150.40955,1.980379,0,0.781,0.751,0.807,0.781,0.68790740741,-19.803,-19.824,-19.595,9.126,9.056,9.195,9.168,0.157,-0.041,0.362,-0.009,3.2194931074503725
21119,6000435977142,150.4178064,1.9782432,0,0,0,1,150.417841,1.978211,0,0.853,0.843,0.862,0.854,2.1351142857,-22.738,-22.832,-23.443,10.447,10.41,10.488,10.429,2.08,2.01,2.16,2.064,0.17010041723861885,,,,,,,,,,,,,,,,,,,,
21120,6000435977186,150.40531819999995,1.9941062,1,0,0,0,150.405361,1.994079,0,0.55,0.543,0.557,0.551,2.479525,-21.906,-22.177,-22.283,10.651,10.616,10.685,10.6,-0.297,-0.367,-0.228,-0.305,0.1824835001739556,150.405346,1.994532,0,0.691,0.672,0.704,0.699,7.91875,-20.287,-20.398,-21.381,9.56,9.52,9.595,9.574,0.7,0.631,0.768,0.657,1.5361396325733236
21129,6000436282278,150.0211927,2.0864866,0,0,0,1,150.021186,2.086527,0,0.306,0.297,0.314,0.305,1.0281344828,-19.532,-19.705,-20.015,9.195,9.158,9.238,9.237,-0.077,-0.162,0.082,-0.12,0.14742386785938014,,,,,,,,,,,,,,,,,,,,
21130,6000436282307,150.01042080000005,2.0844792,0,0,1,0,150.01045,2.084055,0,1.046,1.018,1.075,1.071,3.8704137931,-20.704,-21.489,-21.525,9.255,9.216,9.293,9.264,1.39,1.322,1.464,1.39,1.530728941505273,150.01045,2.084055,0,1.046,1.018,1.075,1.071,3.8704137931,-20.704,-21.489,-21.525,9.255,9.216,9.293,9.264,1.39,1.322,1.464,1.39,1.530728941505273
21134,6000436768958,149.63934609999995,1.7049171000000003,1,0,0,0,149.639516,1.704642,0,0.52,0.51,0.529,0.52,2.1228206897,-22.043,-22.357,-22.798,10.46,10.42,10.494,10.4,1.534,1.192,1.634,1.523,1.1638665399094876,149.640523,1.705331,0,0.539,0.205,0.592,0.555,1.7870807692,-17.941,-20.016,-16.661,7.559,7.37,7.74,7.341,-0.745,-1.006,-0.426,-0.0,4.489447491248002
21135,6000437098542,149.8098777,2.736693,0,1,0,0,149.810073,2.736403,0,0.592,0.584,0.598,0.594,5.9067142857,-22.494,-22.735,-23.225,10.85,10.816,10.884,10.812,0.6,0.532,0.668,0.554,1.2582252198544688,149.811084,2.737424,0,0.535,0.349,3.768,0.298,0.752,-16.819,-17.017,-17.204,7.845,7.647,8.034,7.832,-0.952,-1.298,-0.634,-0.887,5.073577062597189
21144,6000437488044,150.1802812,2.0246812,1,0,0,0,150.18024,2.024766,0,1.202,1.194,1.209,1.203,3.1569035714,-24.337,-24.606,-25.064,11.517,11.474,11.553,11.496,-1.801,-1.87,-1.732,-1.79,0.3393629922830437,150.180991,2.025708,0,1.127,0.966,1.332,1.268,0.3770536,-19.113,-18.925,-19.232,8.909,8.719,9.071,9.084,0.091,-0.34,0.426,-1.766,4.4928015771598355
21145,6000437488266,150.1550114,2.0276818,0,0,1,0,150.155525,2.027615,0,0.897,0.877,0.928,0.892,2.3371103448,-21.489,-21.956,-22.873,10.333,10.289,10.384,10.32,1.578,1.505,1.662,1.6,1.8633850938131198,150.155525,2.027615,0,0.897,0.877,0.928,0.892,2.3371103448,-21.489,-21.956,-22.873,10.333,10.289,10.384,10.32,1.578,1.505,1.662,1.6,1.8633850938131198
21146,6000437488392,150.18229499999995,2.0384783,0,0,0,1,150.182034,2.038037,0,1.539,1.484,1.576,1.559,2.5307357143,-22.895,-23.208,-23.257,10.331,10.275,10.391,10.324,1.887,1.818,1.964,1.888,1.8454363986292088,,,,,,,,,,,,,,,,,,,,
21154,6000438129666,149.8885001,2.4723022,1,0,0,0,149.888865,2.472131,0,0.685,0.675,0.695,0.685,1.6588321429,-22.057,-22.39,-23.089,10.85,10.816,10.884,10.865,0.4,0.332,0.468,0.39,1.4499274496089907,149.888865,2.472131,0,0.685,0.675,0.695,0.685,1.6588321429,-22.057,-22.39,-23.089,10.85,10.816,10.884,10.865,0.4,0.332,0.468,0.39,1.4499274496089907
21155,6000438131905,149.8833061,2.4575405,1,0,0,0,149.884005,2.458372,0,0.33,0.323,0.337,0.331,2.1382034483,-21.747,-21.929,-22.33,10.099,10.064,10.135,10.105,0.913,0.835,0.99,0.927,3.908869102381272,149.884005,2.458372,0,0.33,0.323,0.337,0.331,2.1382034483,-21.747,-21.929,-22.33,10.099,10.064,10.135,10.105,0.913,0.835,0.99,0.927,3.908869102381272
21164,6000438378940,150.638318,2.3961197,0,0,0,1,150.638557,2.396272,0,0.745,0.736,0.757,0.744,1.7877785714,-20.972,-20.907,-21.205,9.392,9.351,9.439,9.412,1.396,1.327,1.467,1.365,1.0196102591237501,,,,,,,,,,,,,,,,,,,,
21167,6000438435713,150.54603659999995,2.5882595,1,0,0,0,150.546204,2.588274,0,0.974,0.96,0.995,0.965,1.0873444444,-21.113,-21.373,-21.408,9.655,9.601,9.696,9.615,0.917,0.837,0.996,0.895,0.6042840337671481,150.545641,2.589831,0,0.977,0.963,0.993,0.973,0.88457142857,-20.674,-20.982,-21.061,9.587,9.524,9.637,9.617,0.797,0.713,0.897,0.762,5.8335467634386635
21168,6000438435814,150.5728138,2.5969832000000004,1,0,0,0,150.572764,2.596101,0,0.218,0.211,0.226,0.215,2.1576275862,-20.556,-20.758,-20.942,9.686,9.63,9.729,9.719,0.519,0.433,0.723,0.506,3.1809657653094807,150.572764,2.596101,0,0.218,0.211,0.226,0.215,2.1576275862,-20.556,-20.758,-20.942,9.686,9.63,9.729,9.719,0.519,0.433,0.723,0.506,3.1809657653094807
21171,6000439466909,149.8210029,2.7280447,0,0,0,1,149.821033,2.728028,0,1.217,1.204,1.23,1.214,1.2667517241,-22.995,-23.22,-24.003,10.929,10.874,10.979,10.957,1.418,1.267,1.595,1.285,0.12381318605477498,,,,,,,,,,,,,,,,,,,,
21172,6000440015867,150.421281,1.7317692,0,0,0,1,150.421274,1.731761,2,0.54,0.533,0.547,0.54,2.3542034483,-22.715,-23.011,-23.557,10.798,10.764,10.833,10.803,1.105,1.034,1.176,1.079,0.03880580409054774,,,,,,,,,,,,,,,,,,,,
21181,6000440417374,150.1048834,2.5524673,0,0,0,1,150.104794,2.552477,0,0.716,0.708,0.726,0.716,1.5616310345,-21.666,-21.614,-21.906,9.834,9.776,9.964,9.802,1.433,1.05,1.546,1.52,0.3234114397712629,,,,,,,,,,,,,,,,,,,,
21183,6000440447823,149.9511709,1.7344546000000003,0,0,0,1,149.951017,1.734372,0,0.813,0.8,0.826,0.814,5.6938965517,-21.578,-21.564,-22.147,9.615,9.571,9.65,9.626,1.49,1.422,1.564,1.484,0.628571471561927,,,,,,,,,,,,,,,,,,,,
21184,6000440447941,149.9761354,1.7439935000000002,0,0,1,0,149.976106,1.744239,0,1.144,1.125,1.155,1.147,1.5410607143,-23.421,-23.659,-23.933,10.952,10.917,10.988,10.977,1.796,1.725,1.868,1.842,0.8901090768214015,149.975982,1.745435,0,1.169,1.139,1.215,1.16,0.4794037037,-21.949,-22.241,-23.121,10.645,10.563,10.731,10.714,1.107,0.733,1.36,0.853,5.2186740344900855
21185,6000440447979,149.97387719999998,1.7395069,0,0,0,1,149.97409,1.739661,0,0.4,0.393,0.407,0.4,2.6327931034,-20.647,-20.8,-21.261,9.519,9.394,9.574,9.575,0.762,0.652,1.102,0.772,0.9455667056036422,,,,,,,,,,,,,,,,,,,,
21186,6000440574061,150.1208798,1.721585,0,0,0,1,150.120961,1.721568,0,0.63,0.623,0.637,0.628,2.7575964286,-21.536,-21.735,-21.581,9.787,9.753,9.828,9.798,1.113,1.037,1.181,1.106,0.29852855411720336,,,,,,,,,,,,,,,,,,,,
21187,6000440616671,149.9073981,1.6496925999999998,0,0,0,1,149.907341,1.649786,0,0.315,0.305,0.324,0.316,1.4983655172,-18.747,-18.964,-19.19,9.052,8.914,9.158,9.199,-0.474,-0.603,-0.253,-0.502,0.3940523176691806,,,,,,,,,,,,,,,,,,,,
21192,6000440802069,150.1234835,2.4465118,0,0,1,0,150.124079,2.4465,0,1.108,1.093,1.124,1.109,1.0995965517,-22.299,-22.478,-22.944,10.355,10.225,10.408,10.409,1.441,1.345,1.718,1.428,2.1422671696641804,150.124079,2.4465,0,1.108,1.093,1.124,1.109,1.0995965517,-22.299,-22.478,-22.944,10.355,10.225,10.408,10.409,1.441,1.345,1.718,1.428,2.1422671696641804
21193,6000440883353,149.68180149999995,2.276532,0,0,1,0,149.681788,2.276443,0,0.7,0.67,0.713,0.701,1.3614222222,-19.684,-19.554,-19.486,9.001,8.913,9.068,9.07,-0.02,-0.142,0.297,-0.05,0.32405924340664,149.681344,2.276742,0,0.553,0.521,0.572,0.563,1.0332111111,-18.831,-18.92,-18.598,8.512,8.454,8.579,8.573,-0.029,-0.293,0.082,-0.273,1.8110396009277938
21209,6000441519378,150.15548909999995,2.3262352,1,0,0,0,150.154991,2.326556,0,0.277,0.271,0.286,0.276,1.3237896552,-20.283,-20.456,-20.449,9.551,9.516,9.585,9.554,-0.001,-0.07,0.068,0.055,2.1316361053587647,150.154991,2.326556,0,0.277,0.271,0.286,0.276,1.3237896552,-20.283,-20.456,-20.449,9.551,9.516,9.585,9.554,-0.001,-0.07,0.068,0.055,2.1316361053587647
21226,6000442585746,149.9740742,2.0906933000000003,0,0,0,1,149.974167,2.090731,0,0.652,0.621,0.662,0.655,0.757475,-20.503,-20.689,-20.807,9.488,9.405,9.563,9.539,0.789,0.636,0.986,0.684,0.3603898196455162,,,,,,,,,,,,,,,,,,,,
21227,6000442587064,150.0146557,2.5992059,0,0,1,0,150.014596,2.599312,0,1.219,1.208,1.24,1.214,1.6016107143,-22.568,-22.617,-23.191,10.308,10.269,10.342,10.332,1.902,1.832,1.97,1.921,0.4381655521138378,150.014576,2.598786,0,0.948,0.939,0.959,0.947,1.7795928571,-21.565,-21.825,-21.791,9.876,9.832,9.92,9.875,1.2,1.132,1.268,1.182,1.5385737883509762
21228,6000442587236,150.0202287,2.6026177,0,0,0,1,150.020181,2.602716,0,0.569,0.562,0.577,0.567,1.9495275862,-21.378,-21.452,-21.533,9.737,9.658,9.782,9.747,1.095,1.011,1.198,1.053,0.3932658240966032,,,,,,,,,,,,,,,,,,,,
21229,6000442587241,150.0249352,2.6028793,1,0,0,0,150.024875,2.603007,0,0.9,0.892,0.91,0.897,1.3490206897,-22.227,-22.545,-22.851,10.353,10.315,10.389,10.354,1.499,1.43,1.568,1.499,0.5081467977935344,150.025384,2.603485,0,0.961,0.951,0.971,0.961,1.5032137931,-21.299,-21.506,-21.081,9.746,9.711,9.784,9.755,0.929,0.845,0.997,0.939,2.712877523386481
21245,6000443107217,149.76777890000002,2.5260529,1,0,0,0,149.767836,2.526124,0,0.821,0.677,0.84,0.824,2.525425,-22.497,-22.885,-23.579,10.832,10.782,10.88,10.855,1.241,1.076,1.371,1.131,0.32815903645504396,149.767227,2.526696,0,0.732,0.724,0.739,0.733,1.2188275862,-21.983,-22.094,-22.254,10.111,10.07,10.146,10.123,1.285,1.217,1.363,1.268,3.0495621041233556
21246,6000443107358,149.76204130000005,2.5362397,0,0,1,0,149.762196,2.536261,0,0.41,0.403,0.417,0.409,5.2321034483,-21.154,-21.371,-21.821,10.134,10.056,10.22,10.269,0.576,0.431,0.825,0.506,0.561633649269681,149.762051,2.537289,0,0.209,0.194,0.22,0.211,0.55730714286,-16.995,-17.178,-17.042,8.374,8.276,8.461,8.312,-1.44,-1.546,-1.317,-1.533,3.777641085120216
21249,6000443406416,150.0744013,2.2998187000000003,0,0,0,1,150.074429,2.299861,0,0.28,0.273,0.287,0.277,1.7723344828,-19.856,-19.995,-19.919,9.248,9.213,9.284,9.263,0.06,-0.026,0.157,0.085,0.1819814921320523,,,,,,,,,,,,,,,,,,,,
21255,6000443626552,149.7928628,1.9565073,0,1,0,0,149.794584,1.957446,0,1.427,1.402,1.452,1.426,5.3094642857,-22.645,-22.576,-21.844,10.25,10.216,10.284,10.225,-0.4,-0.468,-0.332,-0.364,7.054743887280666,149.794584,1.957446,0,1.427,1.402,1.452,1.426,5.3094642857,-22.645,-22.576,-21.844,10.25,10.216,10.284,10.225,-0.4,-0.468,-0.332,-0.364,7.054743887280666
21258,6000443700925,149.9130988,2.0617982,0,0,0,1,149.913089,2.061856,0,0.978,0.837,0.994,0.84,2.9972321429,-22.956,-23.245,-23.559,10.8,10.766,10.834,10.762,-0.4,-0.468,-0.332,-0.373,0.2110458568042625,,,,,,,,,,,,,,,,,,,,
21259,6000443701062,149.9304149,2.0845602,0,0,0,1,149.930381,2.084582,0,1.574,1.46,1.777,1.484,0.88202692308,-20.349,-20.46,-19.88,9.105,8.976,9.177,9.18,0.293,0.187,0.639,0.21,0.145028155456132,,,,,,,,,,,,,,,,,,,,
21260,6000443701089,149.9133281,2.082892,1,0,0,0,149.91366,2.083469,0,0.184,0.175,0.193,0.184,2.3704851852,-18.085,-18.185,-18.03,8.715,8.672,8.75,8.723,-0.9,-0.968,-0.832,-0.892,2.395937405903289,149.91366,2.083469,0,0.184,0.175,0.193,0.184,2.3704851852,-18.085,-18.185,-18.03,8.715,8.672,8.75,8.723,-0.9,-0.968,-0.832,-0.892,2.395937405903289
21262,6000443709301,150.0952935,2.384759,0,0,0,1,150.095353,2.384734,0,0.26,0.253,0.267,0.263,5.1145172414,-21.762,-22.131,-22.74,10.534,10.5,10.577,10.607,0.669,0.6,0.755,0.755,0.23216847798871876,,,,,,,,,,,,,,,,,,,,
21264,6000443756524,150.59214709999995,2.0252008000000004,0,0,0,1,150.592182,2.025256,0,0.733,0.724,0.74,0.733,2.5252275862,-22.339,-22.424,-22.879,10.268,10.221,10.314,10.33,1.715,1.504,1.82,1.483,0.23506453135113695,,,,,,,,,,,,,,,,,,,,
21268,6000444077769,149.93514209999995,1.9276937,0,0,0,1,149.935142,1.927629,0,0.66,0.653,0.667,0.661,3.4252689655,-22.749,-22.969,-23.415,10.337,10.238,10.38,10.337,2.026,1.94,2.256,2.001,0.23292027789138742,,,,,,,,,,,,,,,,,,,,
21269,6000444079693,150.32146799999995,2.1694694,0,0,0,1,150.32165,2.169361,0,0.714,0.705,0.722,0.715,1.5683172414,-21.404,-21.566,-21.524,9.634,9.598,9.677,9.625,1.203,1.133,1.272,1.19,0.7622067624727451,,,,,,,,,,,,,,,,,,,,
21270,6000444079869,150.33051719999995,2.1729055,0,0,1,0,150.3309,2.173554,0,3.175,2.786,3.433,3.279,0.9497,-22.768,-23.002,-23.319,10.472,10.318,10.577,10.563,1.866,1.594,2.242,1.429,2.7104853332985797,150.3309,2.173554,0,3.175,2.786,3.433,3.279,0.9497,-22.768,-23.002,-23.319,10.472,10.318,10.577,10.563,1.866,1.594,2.242,1.429,2.7104853332985797
21272,6000444241258,149.82227980000005,2.5492918,1,0,0,0,149.822205,2.548876,0,0.761,0.742,0.778,0.774,2.8369642857,-21.979,-22.341,-23.172,10.566,10.523,10.6,10.548,1.397,1.329,1.467,1.415,1.5208609474108241,149.822205,2.548876,0,0.761,0.742,0.778,0.774,2.8369642857,-21.979,-22.341,-23.172,10.566,10.523,10.6,10.548,1.397,1.329,1.467,1.415,1.5208609474108241
21282,6000444354963,150.2867362,2.3508731,1,0,0,0,150.286575,2.350982,0,0.836,0.823,0.851,0.833,5.6559259259,-20.957,-20.964,-21.043,8.924,8.881,8.967,8.956,1.6,1.532,1.668,1.619,0.699928568758827,150.286891,2.350216,0,0.213,0.202,0.225,0.216,0.61105185185,-16.334,-16.423,-16.552,7.716,7.63,7.833,7.704,-0.924,-1.164,-0.803,-0.896,2.43020837005399
21288,6000444467682,150.04991830000003,2.2935541,0,0,0,1,150.049905,2.293547,0,0.929,0.923,0.937,0.928,4.143,-24.413,-24.55,-24.946,11.45,11.416,11.484,11.432,-0.6,-0.668,-0.532,-0.561,0.054241464506821456,,,,,,,,,,,,,,,,,,,,
21291,6000444529594,150.417196,1.9377597,0,1,0,0,150.417153,1.937658,0,0.807,0.794,0.825,0.8,0.94450740741,-21.273,-21.246,-21.479,9.75,9.704,9.793,9.753,0.928,0.838,1.113,0.906,0.39746634705395467,150.417919,1.937645,0,0.864,0.749,0.962,0.828,0.40043333333,-18.718,-18.86,-18.612,8.522,8.35,8.697,8.32,-0.022,-0.387,0.321,0.411,2.633880283657508
21292,6000444529702,150.4326979,1.9424714,0,1,0,0,150.432444,1.941738,0,1.817,1.779,1.848,1.824,2.5782571429,-22.288,-22.453,-22.61,9.86,9.804,9.916,9.86,1.67,1.601,1.757,1.671,2.793810451141627,150.432444,1.941738,0,1.817,1.779,1.848,1.824,2.5782571429,-22.288,-22.453,-22.61,9.86,9.804,9.916,9.86,1.67,1.601,1.757,1.671,2.793810451141627
21293,6000444531173,150.45590149999995,2.36462,0,1,0,0,150.456064,2.365279,0,0.315,0.306,0.324,0.315,3.8477931034,-21.23,-21.575,-22.238,10.4,10.366,10.434,10.438,-0.1,-0.168,-0.032,-0.037,2.4433427993868957,150.456064,2.365279,0,0.315,0.306,0.324,0.315,3.8477931034,-21.23,-21.575,-22.238,10.4,10.366,10.434,10.438,-0.1,-0.168,-0.032,-0.037,2.4433427993868957
21294,6000444531178,150.4406849,2.365427,1,0,0,0,150.440659,2.36549,0,0.668,0.656,0.7,0.663,2.3763931034,-21.527,-21.733,-21.898,9.928,9.886,9.973,9.899,1.298,1.227,1.368,1.282,0.24518794425467078,150.44068,2.364722,0,0.356,0.347,0.366,0.356,1.8489793103,-20.558,-20.725,-21.033,9.819,9.75,9.869,9.833,0.207,0.134,0.276,0.151,2.538061196996294
21295,6000444531198,150.46575980000003,2.3698612,0,1,0,0,150.465712,2.36996,0,1.225,1.208,1.254,1.214,5.1916071429,-22.503,-22.443,-22.323,10.193,10.159,10.231,10.199,1.4,1.332,1.468,1.384,0.3950558898070209,150.466225,2.368913,0,1.735,1.433,2.562,1.69,0.74711923077,-19.373,-19.592,-19.846,8.829,8.616,8.998,8.444,0.51,0.328,0.822,0.824,3.801580230430106
